RDS
250,3,coupMissing,
182,5,coup1655,coupMissing,coupMissing,coupMissing,11,hash49610,hash222936,hash38623,hash102276,hash196086,hash189807,NA,NA,NA,NA,NA,NA,
183,4,coup3764,coupMissing,coupMissing,coupMissing,11,hash93258,hash194292,hash157760,hash155597,hash240428,NA,NA,NA,NA,NA,NA,NA,
184,7,coup5585,coupMissing,coupMissing,coupMissing,11,hash9015,hash190274,hash68790,hash119938,hash137673,hash193408,hash62320,hash42117,NA,NA,NA,NA,
185,9,coup4649,coup372,coup1772,coupMissing,11,hash202572,hash250082,hash228136,hash218788,hash211759,hash70181,hash238317,hash153617,hash70163,hash199150,NA,NA,
186,6,coup2698,coup8455,coup8058,coupMissing,11,hash27056,hash9035,hash224475,hash194906,hash224954,hash236949,hash100073,NA,NA,NA,NA,NA,
187,6,coup7860,coupMissing,coupMissing,coupMissing,11,hash255070,hash255720,hash122304,hash162099,hash170122,hash183052,hash45119,NA,NA,NA,NA,NA,
188,5,coup501,coupMissing,coupMissing,coupMissing,11,hash44344,hash180415,hash76440,hash197539,hash115173,hash115542,NA,NA,NA,NA,NA,NA,
189,5,coup9062,coup1837,coup3201,coupMissing,11,hash52328,hash155444,hash139994,hash124404,hash106303,hash70758,NA,NA,NA,NA,NA,NA,
190,4,coup9339,coupMissing,coupMissing,coupMissing,11,hash38229,hash219890,hash131752,hash233831,hash21658,NA,NA,NA,NA,NA,NA,NA,
191,7,coup2488,coupMissing,coupMissing,coupMissing,11,hash123791,hash203622,hash177131,hash240500,hash110153,hash225105,hash104481,hash16715,NA,NA,NA,NA,
192,6,coup9972,coup8773,coup9677,coupMissing,11,hash129892,hash110762,hash8701,hash164492,hash97563,hash176099,hash223356,NA,NA,NA,NA,NA,
193,6,coup5525,coupMissing,coupMissing,coupMissing,11,hash34030,hash243713,hash167488,hash34654,hash96209,hash158913,hash58024,NA,NA,NA,NA,NA,
194,5,coup4160,coup5959,coupMissing,coupMissing,11,hash171068,hash244083,hash87860,hash142408,hash41731,hash194438,NA,NA,NA,NA,NA,NA,
195,5,coup3792,coup8281,coupMissing,coupMissing,11,hash163490,hash26894,hash17041,hash48947,hash202745,hash16785,NA,NA,NA,NA,NA,NA,
196,4,coup4500,coupMissing,coupMissing,coupMissing,11,hash186342,hash24406,hash138349,hash238411,hash77464,NA,NA,NA,NA,NA,NA,NA,
197,6,coup8282,coup1828,coup2581,coupMissing,11,hash63619,hash165218,hash71208,hash209429,hash227149,hash248738,hash234213,NA,NA,NA,NA,NA,
198,5,coup1772,coupMissing,coupMissing,coupMissing,11,hash218788,hash176549,hash218036,hash4200,hash202572,hash128868,NA,NA,NA,NA,NA,NA,
199,5,coup4570,coupMissing,coupMissing,coupMissing,11,hash201033,hash56115,hash208484,hash62329,hash11004,hash1558,NA,NA,NA,NA,NA,NA,
200,4,coup1378,coup9592,coup8312,coupMissing,11,hash140077,hash63767,hash193804,hash123831,hash102249,NA,NA,NA,NA,NA,NA,NA,
201,5,coup8281,coupMissing,coupMissing,coupMissing,11,hash16785,hash174750,hash105627,hash155725,hash148885,hash163490,NA,NA,NA,NA,NA,NA,
202,7,coup730,coupMissing,coupMissing,coupMissing,11,hash168774,hash165218,hash128908,hash39289,hash41103,hash133701,hash136415,hash65245,NA,NA,NA,NA,
203,5,coup2805,coup8519,coup2889,coupMissing,11,hash85995,hash238417,hash31664,hash236949,hash209950,hash168877,NA,NA,NA,NA,NA,NA,
204,6,coup1771,coupMissing,coupMissing,coupMissing,11,hash14750,hash60128,hash43037,hash226592,hash148446,hash243880,hash156671,NA,NA,NA,NA,NA,
205,4,coup9108,coupMissing,coupMissing,coupMissing,11,hash216756,hash3907,hash252685,hash122843,hash91511,NA,NA,NA,NA,NA,NA,NA,
206,5,coup6603,coupMissing,coupMissing,coupMissing,11,hash117477,hash109860,hash182186,hash43433,hash96209,hash42144,NA,NA,NA,NA,NA,NA,
207,6,coup2148,coup1660,coup5619,coupMissing,11,hash224358,hash255607,hash73119,hash21740,hash16070,hash230467,hash115542,NA,NA,NA,NA,NA,
208,4,coup6554,coup4278,coup5294,coupMissing,11,hash65394,hash224954,hash171067,hash9512,hash72317,NA,NA,NA,NA,NA,NA,NA,
209,5,coup4973,coupMissing,coupMissing,coupMissing,11,hash33842,hash223557,hash201706,hash189092,hash143795,hash33376,NA,NA,NA,NA,NA,NA,
210,4,coup2121,coup5128,coup6451,coupMissing,11,hash175335,hash227876,hash150246,hash188838,hash75473,NA,NA,NA,NA,NA,NA,NA,
211,7,coup5204,coup6115,coup637,coupMissing,11,hash162276,hash229897,hash12659,hash86657,hash170778,hash236949,hash46482,hash208629,NA,NA,NA,NA,
212,5,coup440,coup6091,coup9364,coupMissing,11,hash215851,hash242029,hash53177,hash15282,hash3346,hash223761,NA,NA,NA,NA,NA,NA,
213,4,coup7128,coupMissing,coupMissing,coupMissing,11,hash87120,hash36663,hash174576,hash249228,hash225029,NA,NA,NA,NA,NA,NA,NA,
214,4,coup9458,coup642,coupMissing,coupMissing,11,hash255060,hash129414,hash67554,hash177617,hash49692,NA,NA,NA,NA,NA,NA,NA,
215,5,coup3608,coupMissing,coupMissing,coupMissing,11,hash185367,hash227242,hash34144,hash176407,hash216115,hash226174,NA,NA,NA,NA,NA,NA,
216,7,coup3496,coupMissing,coupMissing,coupMissing,11,hash216304,hash175708,hash227762,hash144641,hash123277,hash208839,hash186165,hash404,NA,NA,NA,NA,
217,6,coup3708,coup955,coup5215,coupMissing,11,hash235151,hash145304,hash90677,hash56115,hash127171,hash168546,hash81186,NA,NA,NA,NA,NA,
218,6,coup372,coupMissing,coupMissing,coupMissing,11,hash153617,hash11565,hash123473,hash120328,hash202572,hash43036,hash102388,NA,NA,NA,NA,NA,
219,5,coup7485,coupMissing,coupMissing,coupMissing,11,hash94955,hash139606,hash164993,hash49691,hash223761,hash91256,NA,NA,NA,NA,NA,NA,
220,5,coup637,coup2193,coup124,coupMissing,11,hash86657,hash64919,hash123831,hash162276,hash233757,hash149603,NA,NA,NA,NA,NA,NA,
221,5,coup8941,coup8103,coup4968,coupMissing,11,hash41270,hash226993,hash59257,hash123031,hash208839,hash153280,NA,NA,NA,NA,NA,NA,
222,5,coup2246,coup2610,coup730,coupMissing,11,hash133701,hash62052,hash106037,hash39717,hash75663,hash168774,NA,NA,NA,NA,NA,NA,
223,5,coup2240,coupMissing,coupMissing,coupMissing,11,hash47380,hash221552,hash238316,hash163770,hash153452,hash61627,NA,NA,NA,NA,NA,NA,
224,5,coup642,coup2131,coupMissing,coupMissing,11,hash129414,hash183175,hash156027,hash253038,hash248625,hash255060,NA,NA,NA,NA,NA,NA,
225,7,coup7370,coupMissing,coupMissing,coupMissing,11,hash157215,hash90834,hash82249,hash228449,hash152260,hash72300,hash160170,hash48454,NA,NA,NA,NA,
226,5,coup1385,coup1949,coup486,coupMissing,11,hash156822,hash209558,hash59223,hash38017,hash166525,hash41731,NA,NA,NA,NA,NA,NA,
227,7,coup3016,coupMissing,coupMissing,coupMissing,11,hash246172,hash213963,hash181500,hash224995,hash236172,hash219699,hash172421,hash44102,NA,NA,NA,NA,
228,4,coup4107,coupMissing,coupMissing,coupMissing,11,hash244428,hash15400,hash170389,hash173851,hash1491,NA,NA,NA,NA,NA,NA,NA,
229,6,coup6786,coupMissing,coupMissing,coupMissing,11,hash164194,hash118990,hash190017,hash22897,hash66899,hash49076,hash6204,NA,NA,NA,NA,NA,
230,5,coup8356,coup9488,coup2300,coupMissing,11,hash150403,hash155745,hash9422,hash57433,hash180341,hash27416,NA,NA,NA,NA,NA,NA,
231,6,coup4553,coupMissing,coupMissing,coupMissing,11,hash24493,hash171297,hash68284,hash69305,hash87406,hash84460,hash20943,NA,NA,NA,NA,NA,
232,4,coup779,coup7629,coup8920,coupMissing,11,hash127346,hash125779,hash136204,hash119273,hash16715,NA,NA,NA,NA,NA,NA,NA,
233,5,coup1837,coupMissing,coupMissing,coupMissing,11,hash70758,hash205406,hash230947,hash241721,hash52328,hash94538,NA,NA,NA,NA,NA,NA,
234,5,coup5950,coupMissing,coupMissing,coupMissing,11,hash133861,hash83853,hash67178,hash11152,hash69885,hash167519,NA,NA,NA,NA,NA,NA,
235,6,coup1150,coup4553,coup5262,coupMissing,11,hash171297,hash71410,hash84842,hash202967,hash166526,hash24493,hash9512,NA,NA,NA,NA,NA,
236,6,coup8920,coupMissing,coupMissing,coupMissing,11,hash119273,hash205679,hash121547,hash169697,hash119330,hash127346,hash64106,NA,NA,NA,NA,NA,
237,6,coup4752,coupMissing,coupMissing,coupMissing,11,hash93167,hash170820,hash248713,hash64531,hash157209,hash1092,hash40290,NA,NA,NA,NA,NA,
238,5,coup1210,coupMissing,coupMissing,coupMissing,11,hash16649,hash246074,hash217954,hash196527,hash119892,hash155008,NA,NA,NA,NA,NA,NA,
239,4,coup7178,coupMissing,coupMissing,coupMissing,11,hash250037,hash189923,hash21592,hash142658,hash12930,NA,NA,NA,NA,NA,NA,NA,
240,6,coup9889,coupMissing,coupMissing,coupMissing,11,hash160159,hash217603,hash241621,hash233825,hash214926,hash12930,hash118003,NA,NA,NA,NA,NA,
241,4,coup486,coupMissing,coupMissing,coupMissing,11,hash166525,hash223272,hash44545,hash40037,hash156822,NA,NA,NA,NA,NA,NA,NA,
242,5,coup2392,coup615,coup2644,coupMissing,11,hash172215,hash132591,hash136204,hash57279,hash163770,hash53331,NA,NA,NA,NA,NA,NA,
243,4,coup7272,coupMissing,coupMissing,coupMissing,11,hash252833,hash251689,hash98718,hash238963,hash166896,NA,NA,NA,NA,NA,NA,NA,
244,8,coup6573,coupMissing,coupMissing,coupMissing,11,hash154298,hash48488,hash208276,hash195662,hash49843,hash47607,hash193257,hash84008,hash83543,NA,NA,NA,
245,6,coup8435,coupMissing,coupMissing,coupMissing,11,hash1554,hash239183,hash69518,hash56156,hash8200,hash98718,hash115013,NA,NA,NA,NA,NA,
246,6,coup5893,coup5638,coup9415,coupMissing,11,hash149047,hash62052,hash229627,hash190017,hash99672,hash162690,hash202392,NA,NA,NA,NA,NA,
247,4,coup7777,coup6603,coup5525,coupMissing,11,hash96209,hash139726,hash229897,hash117477,hash34030,NA,NA,NA,NA,NA,NA,NA,
248,8,coup1098,coupMissing,coupMissing,coupMissing,11,hash84274,hash31295,hash237049,hash227944,hash47607,hash172649,hash138984,hash5137,hash145521,NA,NA,NA,
249,6,coup4326,coupMissing,coupMissing,coupMissing,11,hash11818,hash151437,hash78373,hash13376,hash110838,hash77961,hash65671,NA,NA,NA,NA,NA,
250,4,coup4763,coupMissing,coupMissing,coupMissing,11,hash95582,hash180936,hash205705,hash165961,hash174576,NA,NA,NA,NA,NA,NA,NA,
