RDS
750,3,coupMissing,
185,7,coup8358,coupMissing,coupMissing,coupMissing,11,hash2698,hash706,hash2203,hash2002,hash1427,hash2087,hash1980,hash2058,NA,NA,NA,NA,
186,5,coup63,coupMissing,coupMissing,coupMissing,11,hash2800,hash655,hash814,hash1486,hash3920,hash2062,NA,NA,NA,NA,NA,NA,
187,3,coup2051,coupMissing,coupMissing,coupMissing,11,hash3072,hash741,hash3585,hash1263,NA,NA,NA,NA,NA,NA,NA,NA,
188,5,coup5849,coup2979,coup6582,coupMissing,11,hash105,hash3340,hash1491,hash2443,hash368,hash3447,NA,NA,NA,NA,NA,NA,
189,5,coup6476,coup6880,coup1992,coupMissing,11,hash2157,hash2009,hash589,hash2586,hash302,hash1511,NA,NA,NA,NA,NA,NA,
190,5,coup9811,coup329,coup9948,coupMissing,11,hash1087,hash2154,hash2564,hash3429,hash942,hash1273,NA,NA,NA,NA,NA,NA,
191,5,coup7350,coup7041,coup8921,coupMissing,11,hash343,hash2286,hash2951,hash3562,hash1365,hash2612,NA,NA,NA,NA,NA,NA,
192,5,coup4446,coupMissing,coupMissing,coupMissing,11,hash653,hash1561,hash311,hash2450,hash3044,hash2507,NA,NA,NA,NA,NA,NA,
193,5,coup4309,coupMissing,coupMissing,coupMissing,11,hash412,hash2236,hash2272,hash1375,hash129,hash3442,NA,NA,NA,NA,NA,NA,
194,5,coup9903,coup6393,coup2094,coupMissing,11,hash3071,hash1692,hash2898,hash3618,hash1003,hash3666,NA,NA,NA,NA,NA,NA,
195,5,coup8962,coupMissing,coupMissing,coupMissing,11,hash3984,hash409,hash518,hash1738,hash242,hash2170,NA,NA,NA,NA,NA,NA,
196,4,coup9820,coupMissing,coupMissing,coupMissing,11,hash1400,hash1359,hash2766,hash2415,hash484,NA,NA,NA,NA,NA,NA,NA,
197,6,coup1039,coup7882,coup3018,coupMissing,11,hash3639,hash2832,hash1186,hash1437,hash926,hash3527,hash3171,NA,NA,NA,NA,NA,
198,7,coup9731,coup5916,coup7097,coupMissing,11,hash3481,hash444,hash1923,hash876,hash115,hash408,hash1288,hash830,NA,NA,NA,NA,
199,6,coup227,coup9214,coup1853,coupMissing,11,hash3773,hash1044,hash124,hash3107,hash1622,hash111,hash2447,NA,NA,NA,NA,NA,
200,7,coup1962,coupMissing,coupMissing,coupMissing,11,hash2345,hash1900,hash550,hash1554,hash2072,hash3046,hash3171,hash2857,NA,NA,NA,NA,
201,3,coup3684,coupMissing,coupMissing,coupMissing,11,hash1013,hash327,hash497,hash2331,NA,NA,NA,NA,NA,NA,NA,NA,
202,2,coup9886,coupMissing,coupMissing,coupMissing,11,hash1190,hash997,hash2909,NA,NA,NA,NA,NA,NA,NA,NA,NA,
203,5,coup9828,coup5275,coup1799,coupMissing,11,hash2934,hash3910,hash1633,hash622,hash3062,hash2860,NA,NA,NA,NA,NA,NA,
204,6,coup9851,coup5675,coup7049,coupMissing,11,hash3841,hash1106,hash428,hash2646,hash2427,hash3997,hash3211,NA,NA,NA,NA,NA,
205,7,coup71,coupMissing,coupMissing,coupMissing,11,hash2291,hash1263,hash3963,hash291,hash3821,hash528,hash2152,hash798,NA,NA,NA,NA,
206,4,coup1746,coup3146,coupMissing,coupMissing,11,hash902,hash2372,hash3732,hash3988,hash3748,NA,NA,NA,NA,NA,NA,NA,
207,5,coup3548,coupMissing,coupMissing,coupMissing,11,hash639,hash3264,hash2397,hash1760,hash2876,hash266,NA,NA,NA,NA,NA,NA,
208,6,coup5449,coupMissing,coupMissing,coupMissing,11,hash2428,hash2003,hash2304,hash2902,hash2379,hash519,hash1695,NA,NA,NA,NA,NA,
209,6,coup3054,coup8192,coup1462,coupMissing,11,hash731,hash3687,hash171,hash2278,hash1206,hash2794,hash3666,NA,NA,NA,NA,NA,
210,4,coup6957,coupMissing,coupMissing,coupMissing,11,hash2492,hash780,hash233,hash3611,hash3,NA,NA,NA,NA,NA,NA,NA,
211,4,coup1766,coup8658,coup3753,coupMissing,11,hash2054,hash2149,hash2807,hash3530,hash3201,NA,NA,NA,NA,NA,NA,NA,
212,5,coup4499,coupMissing,coupMissing,coupMissing,11,hash3633,hash2525,hash2720,hash1026,hash3993,hash3847,NA,NA,NA,NA,NA,NA,
213,8,coup4693,coup7640,coup8138,coupMissing,11,hash173,hash3590,hash874,hash517,hash650,hash2439,hash2247,hash1467,hash2858,NA,NA,NA,
214,5,coup6874,coupMissing,coupMissing,coupMissing,11,hash584,hash2933,hash3687,hash943,hash3898,hash750,NA,NA,NA,NA,NA,NA,
215,6,coup7147,coupMissing,coupMissing,coupMissing,11,hash3730,hash733,hash1659,hash3685,hash1959,hash3193,hash3040,NA,NA,NA,NA,NA,
216,5,coup4331,coupMissing,coupMissing,coupMissing,11,hash2699,hash952,hash3685,hash630,hash2162,hash3581,NA,NA,NA,NA,NA,NA,
217,5,coup5953,coupMissing,coupMissing,coupMissing,11,hash2958,hash782,hash1075,hash2899,hash3773,hash1498,NA,NA,NA,NA,NA,NA,
218,7,coup1023,coup545,coup5573,coupMissing,11,hash818,hash3907,hash1619,hash3067,hash1129,hash75,hash2178,hash2371,NA,NA,NA,NA,
219,6,coup1339,coup904,coup7623,coupMissing,11,hash2472,hash2566,hash1670,hash2331,hash1448,hash3635,hash1582,NA,NA,NA,NA,NA,
220,3,coup5341,coupMissing,coupMissing,coupMissing,11,hash3956,hash734,hash3180,hash1727,NA,NA,NA,NA,NA,NA,NA,NA,
221,6,coup8868,coupMissing,coupMissing,coupMissing,11,hash277,hash2780,hash2641,hash893,hash2372,hash75,hash3296,NA,NA,NA,NA,NA,
222,7,coup8664,coup9443,coup9946,coupMissing,11,hash1392,hash1044,hash342,hash1993,hash2173,hash1567,hash3373,hash942,NA,NA,NA,NA,
223,6,coup5596,coupMissing,coupMissing,coupMissing,11,hash2189,hash1857,hash657,hash225,hash68,hash1627,hash3465,NA,NA,NA,NA,NA,
224,5,coup2013,coup7675,coup3079,coupMissing,11,hash1171,hash3378,hash1540,hash2953,hash3118,hash1998,NA,NA,NA,NA,NA,NA,
225,7,coup1751,coupMissing,coupMissing,coupMissing,11,hash2816,hash1310,hash715,hash1967,hash3429,hash3048,hash2030,hash640,NA,NA,NA,NA,
226,5,coup3665,coupMissing,coupMissing,coupMissing,11,hash3673,hash2439,hash175,hash2126,hash1790,hash1248,NA,NA,NA,NA,NA,NA,
227,5,coup4062,coupMissing,coupMissing,coupMissing,11,hash1876,hash2890,hash687,hash1974,hash3015,hash166,NA,NA,NA,NA,NA,NA,
228,6,coup5558,coupMissing,coupMissing,coupMissing,11,hash1642,hash2151,hash860,hash656,hash1375,hash1203,hash3898,NA,NA,NA,NA,NA,
229,5,coup9568,coup1023,coup8868,coupMissing,11,hash75,hash1908,hash1884,hash3399,hash818,hash277,NA,NA,NA,NA,NA,NA,
230,5,coup7214,coup5187,coup9036,coupMissing,11,hash1710,hash530,hash3273,hash3372,hash740,hash2391,NA,NA,NA,NA,NA,NA,
231,4,coup6879,coup9341,coup3836,coupMissing,11,hash1501,hash337,hash1311,hash3445,hash211,NA,NA,NA,NA,NA,NA,NA,
232,7,coup8014,coup8874,coup60,coupMissing,11,hash2641,hash2728,hash2042,hash1549,hash980,hash3729,hash1125,hash2741,NA,NA,NA,NA,
233,5,coup8803,coup7051,coup2656,coupMissing,11,hash3804,hash1137,hash567,hash1937,hash1013,hash538,NA,NA,NA,NA,NA,NA,
234,6,coup9707,coupMissing,coupMissing,coupMissing,11,hash273,hash2113,hash2265,hash413,hash1151,hash317,hash2740,NA,NA,NA,NA,NA,
235,6,coup3272,coupMissing,coupMissing,coupMissing,11,hash1081,hash3804,hash1339,hash3086,hash3674,hash689,hash1451,NA,NA,NA,NA,NA,
236,6,coup6582,coup8232,coup3671,coupMissing,11,hash1491,hash563,hash1692,hash105,hash2981,hash235,hash1861,NA,NA,NA,NA,NA,
237,4,coup3443,coupMissing,coupMissing,coupMissing,11,hash285,hash3103,hash3464,hash3030,hash3692,NA,NA,NA,NA,NA,NA,NA,
238,8,coup5535,coupMissing,coupMissing,coupMissing,11,hash2950,hash41,hash3350,hash1749,hash1278,hash2273,hash2509,hash211,hash3090,NA,NA,NA,
239,6,coup8864,coup9706,coup3272,coupMissing,11,hash3674,hash1836,hash1081,hash517,hash3280,hash1125,hash1643,NA,NA,NA,NA,NA,
240,5,coup9250,coup9622,coup6612,coupMissing,11,hash1167,hash3961,hash3353,hash2118,hash3855,hash1172,NA,NA,NA,NA,NA,NA,
241,5,coup4489,coup1880,coup9176,coupMissing,11,hash2048,hash2431,hash3784,hash208,hash222,hash2912,NA,NA,NA,NA,NA,NA,
242,5,coup1053,coup5181,coup8962,coupMissing,11,hash242,hash2999,hash2249,hash3984,hash1928,hash1856,NA,NA,NA,NA,NA,NA,
243,5,coup5181,coupMissing,coupMissing,coupMissing,11,hash1856,hash1319,hash876,hash98,hash222,hash242,NA,NA,NA,NA,NA,NA,
244,6,coup5435,coup7082,coupMissing,coupMissing,11,hash3547,hash3853,hash1945,hash3792,hash2570,hash103,hash997,NA,NA,NA,NA,NA,
245,4,coup3967,coupMissing,coupMissing,coupMissing,11,hash2075,hash233,hash1735,hash1942,hash3038,NA,NA,NA,NA,NA,NA,NA,
246,5,coup3917,coup1039,coup7988,coupMissing,11,hash3527,hash2748,hash3639,hash696,hash1367,hash687,NA,NA,NA,NA,NA,NA,
247,5,coup323,coup6197,coup9781,coupMissing,11,hash507,hash3796,hash1163,hash1937,hash2567,hash1073,NA,NA,NA,NA,NA,NA,
248,3,coup9525,coup4296,coupMissing,coupMissing,11,hash2513,hash487,hash749,hash3181,NA,NA,NA,NA,NA,NA,NA,NA,
249,6,coup985,coupMissing,coupMissing,coupMissing,11,hash2974,hash1722,hash2240,hash441,hash524,hash3718,hash3732,NA,NA,NA,NA,NA,
250,6,coup7709,coupMissing,coupMissing,coupMissing,11,hash2647,hash1739,hash402,hash2962,hash3847,hash3346,hash3269,NA,NA,NA,NA,NA,
251,5,coup9849,coup5403,coup6381,coupMissing,11,hash192,hash2833,hash1236,hash3421,hash1721,hash530,NA,NA,NA,NA,NA,NA,
252,8,coup6338,coupMissing,coupMissing,coupMissing,11,hash3408,hash3713,hash2460,hash3431,hash2577,hash2030,hash3601,hash1882,hash3769,NA,NA,NA,
253,4,coup3830,coup272,coup4741,coupMissing,11,hash2845,hash1781,hash3045,hash2427,hash182,NA,NA,NA,NA,NA,NA,NA,
254,5,coup8620,coupMissing,coupMissing,coupMissing,11,hash840,hash3894,hash1852,hash1297,hash2781,hash3391,NA,NA,NA,NA,NA,NA,
255,6,coup6590,coupMissing,coupMissing,coupMissing,11,hash2084,hash2843,hash2951,hash3726,hash2726,hash3982,hash3317,NA,NA,NA,NA,NA,
256,7,coup2134,coupMissing,coupMissing,coupMissing,11,hash3639,hash3724,hash2217,hash1640,hash2015,hash2438,hash1791,hash2778,NA,NA,NA,NA,
257,6,coup3671,coup2389,coup9328,coupMissing,11,hash2981,hash2347,hash1491,hash1659,hash3594,hash999,hash1234,NA,NA,NA,NA,NA,
258,7,coup8232,coup7848,coup9751,coupMissing,11,hash1861,hash3832,hash849,hash2201,hash3682,hash1491,hash952,hash2069,NA,NA,NA,NA,
259,4,coup3525,coup993,coup4213,coupMissing,11,hash3024,hash3309,hash2921,hash175,hash2942,NA,NA,NA,NA,NA,NA,NA,
260,6,coup7669,coup2297,coupMissing,coupMissing,11,hash1892,hash3300,hash2405,hash1832,hash2462,hash1847,hash3769,NA,NA,NA,NA,NA,
261,5,coup1801,coupMissing,coupMissing,coupMissing,11,hash2841,hash3578,hash874,hash1956,hash3666,hash975,NA,NA,NA,NA,NA,NA,
262,6,coup7090,coup4574,coup6318,coupMissing,11,hash3792,hash1571,hash1603,hash330,hash885,hash1702,hash89,NA,NA,NA,NA,NA,
263,4,coup9946,coup1669,coupMissing,coupMissing,11,hash342,hash1392,hash715,hash1542,hash1480,NA,NA,NA,NA,NA,NA,NA,
264,4,coup872,coupMissing,coupMissing,coupMissing,11,hash3249,hash740,hash1557,hash2514,hash188,NA,NA,NA,NA,NA,NA,NA,
265,5,coup3873,coup9174,coupMissing,coupMissing,11,hash2293,hash2369,hash3448,hash3841,hash2759,hash3296,NA,NA,NA,NA,NA,NA,
266,5,coup5059,coupMissing,coupMissing,coupMissing,11,hash1608,hash2242,hash3333,hash1738,hash850,hash3346,NA,NA,NA,NA,NA,NA,
267,4,coup4666,coup6494,coup1660,coupMissing,11,hash167,hash679,hash1378,hash2647,hash3030,NA,NA,NA,NA,NA,NA,NA,
268,5,coup2979,coup7678,coup2123,coupMissing,11,hash2443,hash3618,hash2822,hash1241,hash105,hash1249,NA,NA,NA,NA,NA,NA,
269,8,coup9011,coup8145,coup7214,coupMissing,11,hash3273,hash1518,hash3884,hash3923,hash1186,hash1343,hash2903,hash2732,hash1710,NA,NA,NA,
270,6,coup9689,coupMissing,coupMissing,coupMissing,11,hash1415,hash1917,hash2174,hash3416,hash1706,hash2553,hash2868,NA,NA,NA,NA,NA,
271,6,coup3495,coup9805,coup5227,coupMissing,11,hash2270,hash683,hash355,hash2293,hash3180,hash2943,hash2050,NA,NA,NA,NA,NA,
272,3,coup2203,coupMissing,coupMissing,coupMissing,11,hash3689,hash137,hash273,hash2717,NA,NA,NA,NA,NA,NA,NA,NA,
273,6,coup3807,coupMissing,coupMissing,coupMissing,11,hash3028,hash1806,hash3859,hash3923,hash3173,hash3420,hash2203,NA,NA,NA,NA,NA,
274,5,coup4077,coupMissing,coupMissing,coupMissing,11,hash655,hash969,hash508,hash996,hash871,hash2794,NA,NA,NA,NA,NA,NA,
275,5,coup7399,coup4829,coup7894,coupMissing,11,hash3127,hash716,hash2621,hash166,hash2566,hash1738,NA,NA,NA,NA,NA,NA,
276,5,coup9030,coupMissing,coupMissing,coupMissing,11,hash3665,hash733,hash2186,hash601,hash2496,hash2657,NA,NA,NA,NA,NA,NA,
277,7,coup1873,coup5596,coup5767,coupMissing,11,hash657,hash406,hash1197,hash1607,hash2189,hash2417,hash2756,hash2060,NA,NA,NA,NA,
278,6,coup376,coup3001,coup1583,coupMissing,11,hash1072,hash2917,hash1994,hash996,hash877,hash2422,hash2927,NA,NA,NA,NA,NA,
279,5,coup6113,coupMissing,coupMissing,coupMissing,11,hash2100,hash1766,hash2135,hash597,hash114,hash247,NA,NA,NA,NA,NA,NA,
280,4,coup9375,coupMissing,coupMissing,coupMissing,11,hash1845,hash346,hash3160,hash3509,hash3521,NA,NA,NA,NA,NA,NA,NA,
281,6,coup1972,coupMissing,coupMissing,coupMissing,11,hash2020,hash286,hash1050,hash3740,hash722,hash910,hash2806,NA,NA,NA,NA,NA,
282,6,coup4641,coupMissing,coupMissing,coupMissing,11,hash2975,hash2336,hash2847,hash427,hash3845,hash3715,hash2600,NA,NA,NA,NA,NA,
283,7,coup5573,coupMissing,coupMissing,coupMissing,11,hash3907,hash2605,hash3348,hash1263,hash3448,hash818,hash2706,hash1790,NA,NA,NA,NA,
284,5,coup2389,coup8144,coup358,coupMissing,11,hash1659,hash729,hash529,hash2981,hash3304,hash702,NA,NA,NA,NA,NA,NA,
285,4,coup1604,coup3623,coup3941,coupMissing,11,hash3078,hash3331,hash1557,hash114,hash530,NA,NA,NA,NA,NA,NA,NA,
286,6,coup4829,coupMissing,coupMissing,coupMissing,11,hash2566,hash1829,hash3127,hash2821,hash268,hash1906,hash1246,NA,NA,NA,NA,NA,
287,7,coup7917,coup3750,coup3162,coupMissing,11,hash389,hash3986,hash3643,hash14,hash3463,hash415,hash3646,hash734,NA,NA,NA,NA,
288,6,coup6110,coup4646,coupMissing,coupMissing,11,hash548,hash156,hash537,hash2726,hash978,hash3030,hash3800,NA,NA,NA,NA,NA,
289,4,coup5607,coupMissing,coupMissing,coupMissing,11,hash2331,hash35,hash1050,hash1147,hash2472,NA,NA,NA,NA,NA,NA,NA,
290,7,coup6959,coup7363,coup9492,coupMissing,11,hash2441,hash819,hash3727,hash2756,hash755,hash3271,hash665,hash2057,NA,NA,NA,NA,
291,4,coup4807,coupMissing,coupMissing,coupMissing,11,hash3316,hash2440,hash958,hash1132,hash3418,NA,NA,NA,NA,NA,NA,NA,
292,7,coup1530,coupMissing,coupMissing,coupMissing,11,hash2746,hash1169,hash421,hash158,hash1520,hash3288,hash33,hash3063,NA,NA,NA,NA,
293,7,coup3617,coup6730,coup4735,coupMissing,11,hash3645,hash687,hash2394,hash785,hash623,hash2677,hash868,hash1349,NA,NA,NA,NA,
294,5,coup983,coupMissing,coupMissing,coupMissing,11,hash3040,hash2160,hash122,hash353,hash3730,hash627,NA,NA,NA,NA,NA,NA,
295,5,coup8164,coupMissing,coupMissing,coupMissing,11,hash150,hash2461,hash1499,hash3521,hash3832,hash1013,NA,NA,NA,NA,NA,NA,
296,5,coup7144,coup8273,coup8259,coupMissing,11,hash864,hash3456,hash2453,hash2466,hash691,hash3791,NA,NA,NA,NA,NA,NA,
297,6,coup5879,coup1686,coup850,coupMissing,11,hash2807,hash1987,hash876,hash2054,hash1626,hash1223,hash997,NA,NA,NA,NA,NA,
298,6,coup65,coup3087,coup8518,coupMissing,11,hash1265,hash3996,hash311,hash2515,hash3210,hash680,hash1663,NA,NA,NA,NA,NA,
299,5,coup4779,coupMissing,coupMissing,coupMissing,11,hash688,hash1892,hash3521,hash3356,hash1076,hash590,NA,NA,NA,NA,NA,NA,
300,5,coup5600,coup2875,coup9786,coupMissing,11,hash1573,hash2982,hash1457,hash3863,hash2118,hash1601,NA,NA,NA,NA,NA,NA,
301,5,coup8921,coupMissing,coupMissing,coupMissing,11,hash3562,hash2635,hash3131,hash3180,hash1734,hash343,NA,NA,NA,NA,NA,NA,
302,5,coup1566,coup9790,coup5558,coupMissing,11,hash656,hash327,hash1831,hash1398,hash1642,hash1166,NA,NA,NA,NA,NA,NA,
303,5,coup1520,coupMissing,coupMissing,coupMissing,11,hash3944,hash2615,hash515,hash3934,hash3530,hash327,NA,NA,NA,NA,NA,NA,
304,5,coup951,coupMissing,coupMissing,coupMissing,11,hash2682,hash1841,hash1411,hash3150,hash1504,hash2457,NA,NA,NA,NA,NA,NA,
305,6,coup9102,coup8336,coup9563,coupMissing,11,hash3844,hash2328,hash3698,hash2566,hash1296,hash3465,hash2180,NA,NA,NA,NA,NA,
306,5,coup1300,coupMissing,coupMissing,coupMissing,11,hash3954,hash1806,hash2429,hash1615,hash3606,hash2282,NA,NA,NA,NA,NA,NA,
307,6,coup8745,coup1874,coup7164,coupMissing,11,hash3236,hash2892,hash3688,hash3700,hash1083,hash3333,hash2328,NA,NA,NA,NA,NA,
308,6,coup9473,coupMissing,coupMissing,coupMissing,11,hash1110,hash1877,hash2467,hash679,hash1309,hash3102,hash3209,NA,NA,NA,NA,NA,
309,7,coup6044,coup3480,coup6702,coupMissing,11,hash2280,hash1572,hash849,hash276,hash434,hash423,hash1893,hash107,NA,NA,NA,NA,
310,4,coup9914,coup6959,coup8869,coupMissing,11,hash755,hash2441,hash1900,hash3781,hash2454,NA,NA,NA,NA,NA,NA,NA,
311,4,coup8145,coupMissing,coupMissing,coupMissing,11,hash3923,hash2071,hash2748,hash3273,hash3028,NA,NA,NA,NA,NA,NA,NA,
312,7,coup1189,coup7613,coup3618,coupMissing,11,hash2606,hash1912,hash1643,hash1884,hash3393,hash2880,hash1973,hash3910,NA,NA,NA,NA,
313,6,coup6386,coup5921,coup6667,coupMissing,11,hash2644,hash3448,hash2225,hash1028,hash1573,hash861,hash2273,NA,NA,NA,NA,NA,
314,5,coup5452,coup3976,coup1452,coupMissing,11,hash2626,hash2254,hash268,hash2492,hash2556,hash3678,NA,NA,NA,NA,NA,NA,
315,4,coup9343,coup8152,coup7484,coupMissing,11,hash2285,hash2680,hash3606,hash2937,hash3595,NA,NA,NA,NA,NA,NA,NA,
316,5,coup6720,coup8677,coupMissing,coupMissing,11,hash2896,hash2212,hash302,hash1483,hash917,hash1668,NA,NA,NA,NA,NA,NA,
317,5,coup6279,coupMissing,coupMissing,coupMissing,11,hash3782,hash2293,hash2805,hash74,hash2643,hash2096,NA,NA,NA,NA,NA,NA,
318,4,coup1477,coup266,coupMissing,coupMissing,11,hash638,hash2361,hash318,hash1124,hash3546,NA,NA,NA,NA,NA,NA,NA,
319,6,coup4901,coup7090,coup2101,coupMissing,11,hash1702,hash3499,hash3792,hash480,hash2698,hash3179,hash233,NA,NA,NA,NA,NA,
320,5,coup8250,coup9061,coup5435,coupMissing,11,hash3792,hash120,hash1272,hash3547,hash942,hash525,NA,NA,NA,NA,NA,NA,
321,5,coup958,coup8538,coup6499,coupMissing,11,hash2898,hash2512,hash2529,hash869,hash3702,hash3686,NA,NA,NA,NA,NA,NA,
322,4,coup108,coupMissing,coupMissing,coupMissing,11,hash3228,hash3862,hash3887,hash3015,hash2692,NA,NA,NA,NA,NA,NA,NA,
323,7,coup3162,coup2116,coup888,coupMissing,11,hash3643,hash490,hash2651,hash1868,hash1261,hash389,hash2454,hash977,NA,NA,NA,NA,
324,4,coup2656,coupMissing,coupMissing,coupMissing,11,hash567,hash156,hash3804,hash2316,hash2294,NA,NA,NA,NA,NA,NA,NA,
325,7,coup7640,coupMissing,coupMissing,coupMissing,11,hash650,hash171,hash3277,hash2578,hash173,hash417,hash561,hash2069,NA,NA,NA,NA,
326,6,coup6888,coup6179,coup7669,coupMissing,11,hash1832,hash1892,hash236,hash3635,hash2124,hash301,hash2050,NA,NA,NA,NA,NA,
327,7,coup3964,coup4499,coup873,coupMissing,11,hash3993,hash1255,hash777,hash3620,hash3633,hash2885,hash3219,hash2178,NA,NA,NA,NA,
328,4,coup2297,coupMissing,coupMissing,coupMissing,11,hash2462,hash1892,hash3796,hash1155,hash1507,NA,NA,NA,NA,NA,NA,NA,
329,4,coup5399,coupMissing,coupMissing,coupMissing,11,hash3324,hash3938,hash3781,hash3210,hash516,NA,NA,NA,NA,NA,NA,NA,
330,5,coup1639,coupMissing,coupMissing,coupMissing,11,hash3748,hash406,hash902,hash3891,hash3015,hash3926,NA,NA,NA,NA,NA,NA,
331,6,coup2198,coupMissing,coupMissing,coupMissing,11,hash3393,hash3477,hash986,hash1636,hash3808,hash2947,hash1239,NA,NA,NA,NA,NA,
332,5,coup5227,coupMissing,coupMissing,coupMissing,11,hash683,hash3553,hash3964,hash2270,hash1577,hash3934,NA,NA,NA,NA,NA,NA,
333,5,coup4047,coup9282,coup3317,coupMissing,11,hash977,hash943,hash253,hash2729,hash2794,hash3998,NA,NA,NA,NA,NA,NA,
334,7,coup928,coup3967,coup9701,coupMissing,11,hash1735,hash2317,hash447,hash2505,hash1590,hash795,hash2040,hash2075,NA,NA,NA,NA,
335,5,coup1589,coupMissing,coupMissing,coupMissing,11,hash3559,hash585,hash654,hash3698,hash1590,hash597,NA,NA,NA,NA,NA,NA,
336,6,coup4603,coup7144,coup7998,coupMissing,11,hash691,hash3166,hash864,hash1494,hash1136,hash145,hash2821,NA,NA,NA,NA,NA,
337,6,coup27,coupMissing,coupMissing,coupMissing,11,hash3349,hash925,hash2427,hash2876,hash2914,hash3693,hash2143,NA,NA,NA,NA,NA,
338,6,coup8880,coupMissing,coupMissing,coupMissing,11,hash2820,hash1108,hash3368,hash3911,hash2939,hash3715,hash1229,NA,NA,NA,NA,NA,
339,4,coup1486,coupMissing,coupMissing,coupMissing,11,hash2710,hash2843,hash2728,hash155,hash3481,NA,NA,NA,NA,NA,NA,NA,
340,5,coup9191,coupMissing,coupMissing,coupMissing,11,hash708,hash2027,hash459,hash798,hash1480,hash3030,NA,NA,NA,NA,NA,NA,
341,7,coup927,coupMissing,coupMissing,coupMissing,11,hash3088,hash3469,hash220,hash553,hash392,hash2144,hash3861,hash3997,NA,NA,NA,NA,
342,8,coup9978,coupMissing,coupMissing,coupMissing,11,hash333,hash2962,hash2138,hash677,hash386,hash3918,hash25,hash755,hash1273,NA,NA,NA,
343,5,coup1932,coup310,coupMissing,coupMissing,11,hash2346,hash2169,hash3340,hash425,hash34,hash3432,NA,NA,NA,NA,NA,NA,
344,5,coup3184,coup8165,coup8159,coupMissing,11,hash3064,hash1486,hash2646,hash3740,hash3801,hash1380,NA,NA,NA,NA,NA,NA,
345,6,coup5011,coup6653,coup5978,coupMissing,11,hash3899,hash3360,hash233,hash1586,hash1113,hash1284,hash2927,NA,NA,NA,NA,NA,
346,4,coup1598,coup120,coupMissing,coupMissing,11,hash3899,hash1020,hash675,hash1555,hash2908,NA,NA,NA,NA,NA,NA,NA,
347,5,coup9622,coupMissing,coupMissing,coupMissing,11,hash2118,hash1172,hash1770,hash843,hash1167,hash410,NA,NA,NA,NA,NA,NA,
348,5,coup7678,coupMissing,coupMissing,coupMissing,11,hash1249,hash158,hash2443,hash3158,hash143,hash2824,NA,NA,NA,NA,NA,NA,
349,5,coup5090,coup9689,coupMissing,coupMissing,11,hash2868,hash403,hash1415,hash680,hash3560,hash3085,NA,NA,NA,NA,NA,NA,
350,5,coup8561,coupMissing,coupMissing,coupMissing,11,hash1923,hash158,hash687,hash3105,hash3611,hash2863,NA,NA,NA,NA,NA,NA,
351,5,coup862,coupMissing,coupMissing,coupMissing,11,hash904,hash2006,hash2728,hash29,hash2542,hash2440,NA,NA,NA,NA,NA,NA,
352,4,coup9012,coupMissing,coupMissing,coupMissing,11,hash3294,hash2269,hash566,hash759,hash1663,NA,NA,NA,NA,NA,NA,NA,
353,5,coup4574,coupMissing,coupMissing,coupMissing,11,hash1603,hash1540,hash3792,hash2562,hash1491,hash1399,NA,NA,NA,NA,NA,NA,
354,6,coup1000,coup209,coup7802,coupMissing,11,hash3061,hash3479,hash1580,hash1848,hash211,hash2469,hash1121,NA,NA,NA,NA,NA,
355,7,coup9783,coupMissing,coupMissing,coupMissing,11,hash1329,hash3585,hash119,hash3173,hash2918,hash3909,hash3501,hash1313,NA,NA,NA,NA,
356,5,coup5867,coup3159,coup5948,coupMissing,11,hash1941,hash2158,hash2590,hash1050,hash1465,hash3788,NA,NA,NA,NA,NA,NA,
357,5,coup3113,coupMissing,coupMissing,coupMissing,11,hash2728,hash2305,hash1771,hash3162,hash2692,hash978,NA,NA,NA,NA,NA,NA,
358,5,coup1747,coupMissing,coupMissing,coupMissing,11,hash818,hash1943,hash1817,hash524,hash533,hash1415,NA,NA,NA,NA,NA,NA,
359,5,coup3623,coup2807,coup3573,coupMissing,11,hash114,hash3176,hash1766,hash3078,hash2943,hash3548,NA,NA,NA,NA,NA,NA,
360,4,coup3618,coupMissing,coupMissing,coupMissing,11,hash2880,hash1263,hash3525,hash2606,hash1440,NA,NA,NA,NA,NA,NA,NA,
361,5,coup1703,coupMissing,coupMissing,coupMissing,11,hash738,hash1084,hash1378,hash2539,hash950,hash2781,NA,NA,NA,NA,NA,NA,
362,5,coup7791,coup9707,coup1652,coupMissing,11,hash1151,hash273,hash1359,hash2595,hash3673,hash2599,NA,NA,NA,NA,NA,NA,
363,6,coup2876,coupMissing,coupMissing,coupMissing,11,hash3445,hash479,hash1508,hash2067,hash817,hash3678,hash1501,NA,NA,NA,NA,NA,
364,6,coup3371,coup1139,coup8431,coupMissing,11,hash1359,hash850,hash3006,hash2895,hash1779,hash587,hash2808,NA,NA,NA,NA,NA,
365,5,coup7557,coup6874,coup3054,coupMissing,11,hash3687,hash1506,hash731,hash1635,hash584,hash3619,NA,NA,NA,NA,NA,NA,
366,7,coup4406,coup7557,coup6111,coupMissing,11,hash1506,hash2217,hash3687,hash3606,hash1772,hash3934,hash534,hash1349,NA,NA,NA,NA,
367,4,coup5781,coup3704,coup536,coupMissing,11,hash3876,hash996,hash2085,hash2171,hash2390,NA,NA,NA,NA,NA,NA,NA,
368,5,coup5437,coup8227,coup4110,coupMissing,11,hash881,hash1470,hash3717,hash18,hash3900,hash2467,NA,NA,NA,NA,NA,NA,
