RDS
500,3,coupMissing,
188,5,coup3666,coupMissing,coupMissing,coupMissing,10,hash147183,hash179868,hash71379,hash109355,hash233273,hash27444,NA,NA,NA,NA,NA,
189,5,coup580,coup2623,coup965,coupMissing,10,hash126560,hash148086,hash124266,hash109889,hash88154,hash36164,NA,NA,NA,NA,NA,
190,6,coup3341,coup1727,coup288,coupMissing,10,hash17132,hash247359,hash177058,hash175301,hash191760,hash19575,hash211192,NA,NA,NA,NA,
191,6,coup2025,coup4071,coup3151,coupMissing,10,hash76789,hash244207,hash23645,hash67831,hash83626,hash40359,hash119012,NA,NA,NA,NA,
192,5,coup3742,coupMissing,coupMissing,coupMissing,10,hash204292,hash215775,hash104409,hash205044,hash106667,hash159087,NA,NA,NA,NA,NA,
193,4,coup247,coup1089,coupMissing,coupMissing,10,hash208909,hash122785,hash44900,hash123803,hash6235,NA,NA,NA,NA,NA,NA,
194,6,coup3992,coupMissing,coupMissing,coupMissing,10,hash126310,hash95582,hash4538,hash130116,hash35714,hash111208,hash176588,NA,NA,NA,NA,
195,7,coup3511,coupMissing,coupMissing,coupMissing,10,hash178462,hash227958,hash128953,hash117045,hash44206,hash57730,hash194634,hash109596,NA,NA,NA,
196,7,coup1792,coupMissing,coupMissing,coupMissing,10,hash241789,hash254857,hash214231,hash215619,hash61907,hash158136,hash5059,hash63091,NA,NA,NA,
197,5,coup1075,coupMissing,coupMissing,coupMissing,10,hash19350,hash103104,hash64128,hash159876,hash242992,hash22068,NA,NA,NA,NA,NA,
198,4,coup936,coup1047,coup3983,coupMissing,10,hash168776,hash136864,hash176100,hash148335,hash129043,NA,NA,NA,NA,NA,NA,
199,5,coup1450,coup1476,coupMissing,coupMissing,10,hash105732,hash54197,hash27443,hash97092,hash236007,hash115487,NA,NA,NA,NA,NA,
200,5,coup1016,coupMissing,coupMissing,coupMissing,10,hash185907,hash243791,hash193450,hash66369,hash91192,hash198932,NA,NA,NA,NA,NA,
201,5,coup782,coupMissing,coupMissing,coupMissing,10,hash13873,hash101285,hash124774,hash36129,hash38258,hash97487,NA,NA,NA,NA,NA,
202,6,coup4780,coup3615,coup2338,coupMissing,10,hash228660,hash241650,hash75910,hash235086,hash38333,hash156272,hash123803,NA,NA,NA,NA,
203,8,coup4288,coupMissing,coupMissing,coupMissing,10,hash167746,hash138233,hash54097,hash196290,hash82997,hash234995,hash122941,hash76939,hash247790,NA,NA,
204,7,coup4858,coupMissing,coupMissing,coupMissing,10,hash154705,hash237997,hash58162,hash27678,hash59519,hash145882,hash102871,hash8972,NA,NA,NA,
205,5,coup2812,coup1553,coup1283,coupMissing,10,hash50712,hash85713,hash118925,hash16257,hash96786,hash161490,NA,NA,NA,NA,NA,
206,5,coup4533,coup1382,coup2179,coupMissing,10,hash242091,hash169319,hash79612,hash130787,hash237057,hash154561,NA,NA,NA,NA,NA,
207,6,coup2783,coupMissing,coupMissing,coupMissing,10,hash155845,hash156120,hash27408,hash150259,hash83126,hash67593,hash244982,NA,NA,NA,NA,
208,5,coup3564,coup2988,coup4626,coupMissing,10,hash204208,hash215775,hash64953,hash127332,hash26153,hash6351,NA,NA,NA,NA,NA,
209,4,coup1940,coupMissing,coupMissing,coupMissing,10,hash60516,hash54825,hash191139,hash232186,hash186771,NA,NA,NA,NA,NA,NA,
210,4,coup1534,coupMissing,coupMissing,coupMissing,10,hash25812,hash76580,hash125857,hash203390,hash61242,NA,NA,NA,NA,NA,NA,
211,6,coup3191,coupMissing,coupMissing,coupMissing,10,hash103270,hash219199,hash191195,hash138890,hash172610,hash214896,hash46268,NA,NA,NA,NA,
212,4,coup3500,coupMissing,coupMissing,coupMissing,10,hash237997,hash192492,hash154705,hash104176,hash141983,NA,NA,NA,NA,NA,NA,
213,5,coup2631,coup2786,coup3350,coupMissing,10,hash171156,hash135975,hash157005,hash106715,hash250302,hash148904,NA,NA,NA,NA,NA,
214,6,coup519,coup2503,coup3500,coupMissing,10,hash104176,hash237997,hash37133,hash57670,hash70747,hash89734,hash176588,NA,NA,NA,NA,
215,5,coup3555,coupMissing,coupMissing,coupMissing,10,hash56820,hash14999,hash4216,hash2694,hash57829,hash61242,NA,NA,NA,NA,NA,
216,3,coup4251,coup4061,coup3890,coupMissing,10,hash77652,hash167650,hash54711,hash179779,NA,NA,NA,NA,NA,NA,NA,
217,5,coup3744,coup2864,coup4123,coupMissing,10,hash194706,hash65377,hash188868,hash20348,hash11994,hash38304,NA,NA,NA,NA,NA,
218,5,coup4316,coup960,coup4622,coupMissing,10,hash246009,hash89377,hash61413,hash102012,hash147202,hash205009,NA,NA,NA,NA,NA,
219,6,coup1627,coup1075,coup3531,coupMissing,10,hash64128,hash53175,hash56268,hash46793,hash19350,hash48434,hash97216,NA,NA,NA,NA,
220,6,coup2988,coup1336,coup4843,coupMissing,10,hash26153,hash88111,hash64799,hash67248,hash27444,hash204208,hash131972,NA,NA,NA,NA,
221,5,coup3687,coup955,coup1726,coupMissing,10,hash127339,hash42885,hash75708,hash159960,hash169023,hash102279,NA,NA,NA,NA,NA,
222,5,coup1205,coup2812,coup1073,coupMissing,10,hash161490,hash44652,hash50712,hash198051,hash210350,hash148904,NA,NA,NA,NA,NA,
223,5,coup4614,coupMissing,coupMissing,coupMissing,10,hash112653,hash95111,hash68795,hash241486,hash82429,hash78024,NA,NA,NA,NA,NA,
224,6,coup673,coupMissing,coupMissing,coupMissing,10,hash40724,hash172142,hash99151,hash27443,hash194074,hash224457,hash18803,NA,NA,NA,NA,
225,7,coup4581,coup707,coup4771,coupMissing,10,hash250312,hash193199,hash213811,hash215879,hash48434,hash162781,hash168614,hash56492,NA,NA,NA,
226,5,coup2846,coup4251,coup2376,coupMissing,10,hash54711,hash77652,hash127155,hash66843,hash202996,hash136623,NA,NA,NA,NA,NA,
227,5,coup4206,coupMissing,coupMissing,coupMissing,10,hash70361,hash172380,hash157191,hash189932,hash18732,hash69974,NA,NA,NA,NA,NA,
228,5,coup3663,coupMissing,coupMissing,coupMissing,10,hash64085,hash227074,hash1796,hash17248,hash215822,hash34683,NA,NA,NA,NA,NA,
229,5,coup2569,coup2364,coup3811,coupMissing,10,hash220495,hash186050,hash86444,hash93244,hash28567,hash214896,NA,NA,NA,NA,NA,
230,4,coup1951,coup2830,coup4509,coupMissing,10,hash45924,hash140131,hash195777,hash178765,hash207784,NA,NA,NA,NA,NA,NA,
231,5,coup1640,coup354,coup787,coupMissing,10,hash211350,hash138811,hash196232,hash162977,hash250663,hash175267,NA,NA,NA,NA,NA,
232,5,coup915,coup2088,coupMissing,coupMissing,10,hash48867,hash20650,hash95111,hash140008,hash254399,hash188467,NA,NA,NA,NA,NA,
233,4,coup5,coupMissing,coupMissing,coupMissing,10,hash215528,hash170854,hash250422,hash158024,hash223937,NA,NA,NA,NA,NA,NA,
234,5,coup2882,coupMissing,coupMissing,coupMissing,10,hash205793,hash30943,hash82080,hash241486,hash122833,hash54383,NA,NA,NA,NA,NA,
235,6,coup269,coupMissing,coupMissing,coupMissing,10,hash177031,hash74727,hash30918,hash26908,hash113478,hash248930,hash85047,NA,NA,NA,NA,
236,4,coup1436,coupMissing,coupMissing,coupMissing,10,hash238053,hash142824,hash140541,hash48192,hash218817,NA,NA,NA,NA,NA,NA,
237,5,coup1354,coup2685,coup3858,coupMissing,10,hash44823,hash59479,hash67317,hash162926,hash18732,hash171066,NA,NA,NA,NA,NA,
238,4,coup4754,coup4628,coup3173,coupMissing,10,hash76863,hash49384,hash250422,hash165037,hash41966,NA,NA,NA,NA,NA,NA,
239,6,coup3101,coupMissing,coupMissing,coupMissing,10,hash172483,hash69287,hash236315,hash143201,hash79226,hash141629,hash212038,NA,NA,NA,NA,
240,5,coup1432,coup2249,coup1938,coupMissing,10,hash108593,hash209150,hash240359,hash232737,hash249809,hash11510,NA,NA,NA,NA,NA,
241,4,coup265,coupMissing,coupMissing,coupMissing,10,hash80308,hash37592,hash132288,hash206272,hash109473,NA,NA,NA,NA,NA,NA,
242,5,coup1218,coupMissing,coupMissing,coupMissing,10,hash110984,hash191457,hash252854,hash140008,hash155354,hash155961,NA,NA,NA,NA,NA,
243,6,coup4071,coup322,coup52,coupMissing,10,hash40359,hash217794,hash177006,hash62932,hash46165,hash76789,hash54177,NA,NA,NA,NA,
244,4,coup4527,coup3178,coup2801,coupMissing,10,hash186055,hash187366,hash108406,hash140557,hash5059,NA,NA,NA,NA,NA,NA,
245,6,coup2801,coup2484,coup2775,coupMissing,10,hash108406,hash146457,hash54825,hash178730,hash224564,hash186055,hash92530,NA,NA,NA,NA,
246,6,coup1808,coup4942,coup1432,coupMissing,10,hash240359,hash17395,hash11929,hash108593,hash23063,hash211192,hash33555,NA,NA,NA,NA,
247,5,coup473,coupMissing,coupMissing,coupMissing,10,hash23965,hash127432,hash20066,hash64321,hash97339,hash129401,NA,NA,NA,NA,NA,
248,5,coup52,coup3329,coup606,coupMissing,10,hash46165,hash22227,hash83498,hash75028,hash40359,hash63024,NA,NA,NA,NA,NA,
249,5,coup2651,coup3876,coup2761,coupMissing,10,hash18914,hash94199,hash247620,hash204742,hash156796,hash43897,NA,NA,NA,NA,NA,
250,5,coup4951,coupMissing,coupMissing,coupMissing,10,hash37234,hash126528,hash41022,hash175879,hash73919,hash33892,NA,NA,NA,NA,NA,
251,4,coup2021,coup1776,coup4619,coupMissing,10,hash100651,hash10098,hash199854,hash21218,hash43897,NA,NA,NA,NA,NA,NA,
252,5,coup1698,coup3418,coup845,coupMissing,10,hash179834,hash133985,hash131093,hash202179,hash102487,hash26989,NA,NA,NA,NA,NA,
253,5,coup357,coup3191,coup2433,coupMissing,10,hash219199,hash65798,hash103270,hash66727,hash144668,hash32628,NA,NA,NA,NA,NA,
254,6,coup3876,coupMissing,coupMissing,coupMissing,10,hash94199,hash95557,hash87632,hash55633,hash36901,hash18914,hash240754,NA,NA,NA,NA,
255,6,coup4774,coup901,coup3744,coupMissing,10,hash188868,hash252300,hash187808,hash194706,hash102184,hash51411,hash63102,NA,NA,NA,NA,
256,4,coup2484,coup4978,coup1940,coupMissing,10,hash54825,hash222628,hash78464,hash108406,hash60516,NA,NA,NA,NA,NA,NA,
257,4,coup500,coup2122,coupMissing,coupMissing,10,hash85679,hash177590,hash238162,hash50533,hash200336,NA,NA,NA,NA,NA,NA,
258,7,coup4101,coup1319,coupMissing,coupMissing,10,hash207015,hash51417,hash170263,hash44624,hash189861,hash19370,hash121035,hash109198,NA,NA,NA,
259,5,coup1874,coup1123,coup1029,coupMissing,10,hash170955,hash11188,hash135237,hash83080,hash76529,hash242423,NA,NA,NA,NA,NA,
260,5,coup4444,coup3932,coup2662,coupMissing,10,hash160069,hash219676,hash179779,hash106671,hash81537,hash180506,NA,NA,NA,NA,NA,
261,7,coup4572,coup2558,coup3464,coupMissing,10,hash226551,hash633,hash218101,hash110829,hash250663,hash44396,hash59293,hash205009,NA,NA,NA,
262,5,coup66,coup4288,coup4993,coupMissing,10,hash196290,hash34330,hash41022,hash71496,hash160751,hash167746,NA,NA,NA,NA,NA,
263,4,coup4429,coupMissing,coupMissing,coupMissing,10,hash132200,hash19312,hash37133,hash13925,hash180353,NA,NA,NA,NA,NA,NA,
264,6,coup2959,coupMissing,coupMissing,coupMissing,10,hash36970,hash237074,hash43847,hash239879,hash133748,hash10710,hash26741,NA,NA,NA,NA,
265,6,coup595,coupMissing,coupMissing,coupMissing,10,hash255107,hash57414,hash205451,hash18642,hash71413,hash57929,hash228530,NA,NA,NA,NA,
266,5,coup2503,coupMissing,coupMissing,coupMissing,10,hash89734,hash98289,hash37826,hash125646,hash104176,hash196490,NA,NA,NA,NA,NA,
267,6,coup4121,coup1391,coup3312,coupMissing,10,hash167387,hash216646,hash194252,hash208937,hash79480,hash193414,hash180353,NA,NA,NA,NA,
268,5,coup1855,coupMissing,coupMissing,coupMissing,10,hash162292,hash56851,hash216474,hash196399,hash45426,hash50699,NA,NA,NA,NA,NA,
269,7,coup4535,coup4895,coup2978,coupMissing,10,hash144481,hash134513,hash210089,hash70644,hash33570,hash120136,hash57829,hash69345,NA,NA,NA,
270,5,coup606,coup3364,coup3460,coupMissing,10,hash75028,hash73653,hash223270,hash201421,hash46165,hash72834,NA,NA,NA,NA,NA,
271,5,coup2154,coupMissing,coupMissing,coupMissing,10,hash186627,hash15836,hash249318,hash238857,hash109195,hash60336,NA,NA,NA,NA,NA,
272,5,coup2874,coupMissing,coupMissing,coupMissing,10,hash182576,hash200258,hash90916,hash145630,hash193740,hash232003,NA,NA,NA,NA,NA,
273,4,coup2045,coupMissing,coupMissing,coupMissing,10,hash30635,hash215017,hash240718,hash200924,hash204324,NA,NA,NA,NA,NA,NA,
274,5,coup4622,coupMissing,coupMissing,coupMissing,10,hash147202,hash135176,hash249158,hash246009,hash246786,hash218965,NA,NA,NA,NA,NA,
275,5,coup1651,coup3900,coup1522,coupMissing,10,hash164809,hash98665,hash83080,hash86058,hash103298,hash151289,NA,NA,NA,NA,NA,
276,3,coup2327,coup610,coupMissing,coupMissing,10,hash1097,hash64799,hash21634,hash178405,NA,NA,NA,NA,NA,NA,NA,
277,5,coup981,coup638,coup3213,coupMissing,10,hash195728,hash244573,hash55679,hash71413,hash188291,hash93423,NA,NA,NA,NA,NA,
278,4,coup4334,coup2571,coup1361,coupMissing,10,hash250983,hash124005,hash140131,hash167741,hash127354,NA,NA,NA,NA,NA,NA,
279,5,coup1476,coup3253,coup2385,coupMissing,10,hash54197,hash105732,hash68795,hash120965,hash246107,hash1510,NA,NA,NA,NA,NA,
280,5,coup1610,coup4612,coup750,coupMissing,10,hash120401,hash126504,hash95111,hash216918,hash245781,hash12151,NA,NA,NA,NA,NA,
281,6,coup1073,coupMissing,coupMissing,coupMissing,10,hash198051,hash173537,hash168312,hash200731,hash161490,hash45311,hash152586,NA,NA,NA,NA,
282,6,coup2724,coup3819,coup2501,coupMissing,10,hash98159,hash192842,hash191195,hash125338,hash177561,hash136864,hash16068,NA,NA,NA,NA,
283,4,coup311,coup866,coup2490,coupMissing,10,hash221708,hash210089,hash233273,hash132396,hash69140,NA,NA,NA,NA,NA,NA,
284,5,coup2521,coup2315,coup2952,coupMissing,10,hash85713,hash172996,hash50712,hash254301,hash136864,hash235027,NA,NA,NA,NA,NA,
285,4,coup2968,coupMissing,coupMissing,coupMissing,10,hash96368,hash115975,hash196649,hash173327,hash49899,NA,NA,NA,NA,NA,NA,
286,6,coup117,coup2661,coup1313,coupMissing,10,hash223270,hash179659,hash75028,hash96427,hash125433,hash129593,hash52972,NA,NA,NA,NA,
287,6,coup2263,coup269,coup1537,coupMissing,10,hash30918,hash249206,hash177031,hash204832,hash73238,hash166469,hash171706,NA,NA,NA,NA,
288,7,coup3873,coup3841,coup4976,coupMissing,10,hash170245,hash14463,hash224294,hash143193,hash109260,hash238147,hash226976,hash115487,NA,NA,NA,
289,4,coup4509,coupMissing,coupMissing,coupMissing,10,hash195777,hash107074,hash45924,hash129237,hash153580,NA,NA,NA,NA,NA,NA,
290,4,coup4189,coupMissing,coupMissing,coupMissing,10,hash103435,hash213622,hash183508,hash133819,hash171669,NA,NA,NA,NA,NA,NA,
291,6,coup1047,coup4939,coup208,coupMissing,10,hash148335,hash99151,hash202179,hash207133,hash168776,hash220051,hash9620,NA,NA,NA,NA,
292,7,coup3890,coup4444,coup4117,coupMissing,10,hash179779,hash77652,hash90530,hash53863,hash13837,hash246095,hash176988,hash160069,NA,NA,NA,
293,7,coup4976,coupMissing,coupMissing,coupMissing,10,hash143193,hash81149,hash103543,hash118040,hash170245,hash222754,hash37031,hash108773,NA,NA,NA,
294,4,coup4291,coup3180,coup3736,coupMissing,10,hash153538,hash116170,hash176038,hash109889,hash129043,NA,NA,NA,NA,NA,NA,
295,4,coup3350,coup1205,coup3980,coupMissing,10,hash148904,hash142823,hash171156,hash240466,hash161490,NA,NA,NA,NA,NA,NA,
296,4,coup2565,coup3197,coupMissing,coupMissing,10,hash153487,hash47483,hash62829,hash50243,hash193373,NA,NA,NA,NA,NA,NA,
297,4,coup4778,coup3687,coupMissing,coupMissing,10,hash75708,hash218731,hash127339,hash92578,hash158243,NA,NA,NA,NA,NA,NA,
298,7,coup1514,coup1081,coup343,coupMissing,10,hash38347,hash137862,hash232934,hash219801,hash245979,hash173886,hash63501,hash202085,NA,NA,NA,
299,5,coup2433,coup478,coup2387,coupMissing,10,hash66727,hash39131,hash219199,hash136217,hash19360,hash155314,NA,NA,NA,NA,NA,
300,5,coup444,coup981,coup1184,coupMissing,10,hash55679,hash136318,hash195728,hash124090,hash19370,hash36129,NA,NA,NA,NA,NA,
301,5,coup1522,coup522,coup4688,coupMissing,10,hash151289,hash119224,hash166633,hash187577,hash145630,hash164809,NA,NA,NA,NA,NA,
302,7,coup1873,coupMissing,coupMissing,coupMissing,10,hash182174,hash87616,hash210658,hash222542,hash220051,hash251969,hash245709,hash145952,NA,NA,NA,
303,6,coup2685,coup2047,coup1472,coupMissing,10,hash18732,hash240718,hash70361,hash186089,hash231703,hash43698,hash44823,NA,NA,NA,NA,
304,6,coup1141,coupMissing,coupMissing,coupMissing,10,hash246637,hash226256,hash20822,hash149144,hash93423,hash60222,hash105696,NA,NA,NA,NA,
305,6,coup4370,coupMissing,coupMissing,coupMissing,10,hash152358,hash194669,hash8961,hash21218,hash70012,hash108466,hash220642,NA,NA,NA,NA,
306,5,coup1885,coup541,coup4206,coupMissing,10,hash157191,hash123580,hash70361,hash30943,hash11994,hash927,NA,NA,NA,NA,NA,
307,6,coup3531,coup2106,coupMissing,coupMissing,10,hash46793,hash219560,hash64128,hash39759,hash130787,hash10726,hash122495,NA,NA,NA,NA,
308,4,coup2804,coupMissing,coupMissing,coupMissing,10,hash75866,hash238,hash12949,hash213365,hash63676,NA,NA,NA,NA,NA,NA,
309,5,coup4904,coup1200,coup4858,coupMissing,10,hash145882,hash182328,hash154705,hash103594,hash47615,hash185763,NA,NA,NA,NA,NA,
310,6,coup1727,coupMissing,coupMissing,coupMissing,10,hash175301,hash69235,hash70410,hash11362,hash17132,hash65639,hash189549,NA,NA,NA,NA,
311,5,coup3188,coup4041,coup4822,coupMissing,10,hash104854,hash215728,hash162023,hash201353,hash91941,hash180353,NA,NA,NA,NA,NA,
312,5,coup4065,coup2852,coup311,coupMissing,10,hash132396,hash216646,hash221708,hash131093,hash87843,hash194074,NA,NA,NA,NA,NA,
313,4,coup3836,coupMissing,coupMissing,coupMissing,10,hash165591,hash92929,hash33156,hash204832,hash253254,NA,NA,NA,NA,NA,NA,
314,5,coup2554,coupMissing,coupMissing,coupMissing,10,hash45475,hash159960,hash121984,hash137077,hash216687,hash144904,NA,NA,NA,NA,NA,
315,5,coup3920,coupMissing,coupMissing,coupMissing,10,hash137480,hash7381,hash35848,hash254792,hash127189,hash98180,NA,NA,NA,NA,NA,
316,4,coup4612,coup4614,coup915,coupMissing,10,hash95111,hash120401,hash48867,hash198274,hash112653,NA,NA,NA,NA,NA,NA,
317,5,coup4822,coup3618,coup2262,coupMissing,10,hash162023,hash105966,hash201028,hash179709,hash104854,hash138025,NA,NA,NA,NA,NA,
318,5,coup2858,coupMissing,coupMissing,coupMissing,10,hash41834,hash213462,hash7068,hash178340,hash194074,hash54042,NA,NA,NA,NA,NA,
319,5,coup4299,coup1548,coup1497,coupMissing,10,hash188400,hash33565,hash198093,hash152938,hash21218,hash180278,NA,NA,NA,NA,NA,
320,5,coup4271,coup1436,coup2597,coupMissing,10,hash142824,hash139341,hash59644,hash27950,hash238053,hash52972,NA,NA,NA,NA,NA,
321,5,coup1928,coup4848,coup1610,coupMissing,10,hash245781,hash76638,hash250422,hash120401,hash160549,hash38453,NA,NA,NA,NA,NA,
322,5,coup1089,coupMissing,coupMissing,coupMissing,10,hash122785,hash124774,hash235796,hash208909,hash104511,hash114823,NA,NA,NA,NA,NA,
323,5,coup2952,coup936,coup2724,coupMissing,10,hash136864,hash98159,hash85713,hash168776,hash222792,hash48125,NA,NA,NA,NA,NA,
324,5,coup2744,coup551,coup846,coupMissing,10,hash227447,hash199153,hash254301,hash133819,hash139807,hash197544,NA,NA,NA,NA,NA,
325,5,coup4320,coup782,coup2428,coupMissing,10,hash36129,hash54990,hash79959,hash13873,hash55679,hash93551,NA,NA,NA,NA,NA,
326,4,coup3932,coupMissing,coupMissing,coupMissing,10,hash106671,hash17015,hash107891,hash44497,hash160069,NA,NA,NA,NA,NA,NA,
327,7,coup4650,coup4031,coup2412,coupMissing,10,hash29797,hash179659,hash236809,hash216935,hash214966,hash3499,hash197440,hash176588,NA,NA,NA,
328,4,coup4993,coup3830,coup4435,coupMissing,10,hash71496,hash227319,hash196290,hash198485,hash223704,NA,NA,NA,NA,NA,NA,
329,6,coup3312,coupMissing,coupMissing,coupMissing,10,hash208937,hash172884,hash224366,hash232934,hash86718,hash150767,hash167387,NA,NA,NA,NA,
330,5,coup787,coup2340,coup4572,coupMissing,10,hash250663,hash226551,hash18847,hash211350,hash250039,hash38453,NA,NA,NA,NA,NA,
331,5,coup1230,coupMissing,coupMissing,coupMissing,10,hash240975,hash29839,hash148597,hash232205,hash41598,hash114948,NA,NA,NA,NA,NA,
332,5,coup2558,coup1605,coup4316,coupMissing,10,hash205009,hash145,hash226551,hash27678,hash246009,hash125857,NA,NA,NA,NA,NA,
333,8,coup2146,coupMissing,coupMissing,coupMissing,10,hash223937,hash173108,hash71379,hash233273,hash67794,hash241268,hash73874,hash215528,hash64574,NA,NA,
334,4,coup4771,coupMissing,coupMissing,coupMissing,10,hash56492,hash114990,hash250312,hash229733,hash83114,NA,NA,NA,NA,NA,NA,
335,5,coup4900,coupMissing,coupMissing,coupMissing,10,hash12622,hash158271,hash235383,hash12949,hash121892,hash232502,NA,NA,NA,NA,NA,
336,6,coup3574,coup827,coup3341,coupMissing,10,hash177058,hash24123,hash17132,hash39940,hash18628,hash16432,hash146615,NA,NA,NA,NA,
337,4,coup3762,coup3735,coup3511,coupMissing,10,hash128953,hash178462,hash124464,hash3223,hash202874,NA,NA,NA,NA,NA,NA,
338,7,coup2394,coup4581,coup752,coupMissing,10,hash215879,hash250497,hash138890,hash250312,hash136377,hash3223,hash927,hash225672,NA,NA,NA,
339,5,coup4591,coup1909,coup2157,coupMissing,10,hash195079,hash34330,hash117045,hash147232,hash20150,hash226419,NA,NA,NA,NA,NA,
340,5,coup4923,coupMissing,coupMissing,coupMissing,10,hash244022,hash73194,hash62244,hash24663,hash20066,hash71413,NA,NA,NA,NA,NA,
341,5,coup3906,coupMissing,coupMissing,coupMissing,10,hash247936,hash181783,hash177685,hash214566,hash205368,hash38333,NA,NA,NA,NA,NA,
342,7,coup1993,coupMissing,coupMissing,coupMissing,10,hash27096,hash205451,hash44624,hash171584,hash17842,hash127317,hash188719,hash187112,NA,NA,NA,
343,5,coup846,coupMissing,coupMissing,coupMissing,10,hash199153,hash108353,hash227447,hash35534,hash62362,hash145435,NA,NA,NA,NA,NA,
344,6,coup3329,coup4339,coup570,coupMissing,10,hash22227,hash224135,hash9649,hash167295,hash123503,hash46165,hash168005,NA,NA,NA,NA,
345,4,coup3618,coupMissing,coupMissing,coupMissing,10,hash105966,hash80214,hash162023,hash219801,hash59434,NA,NA,NA,NA,NA,NA,
346,5,coup1153,coupMissing,coupMissing,coupMissing,10,hash151315,hash230394,hash11188,hash189667,hash147992,hash155602,NA,NA,NA,NA,NA,
347,7,coup4985,coup3911,coup4357,coupMissing,10,hash108050,hash246142,hash65377,hash123485,hash91701,hash152540,hash49446,hash33260,NA,NA,NA,
348,3,coup244,coupMissing,coupMissing,coupMissing,10,hash51818,hash197294,hash121892,hash26864,NA,NA,NA,NA,NA,NA,NA,
349,4,coup1382,coupMissing,coupMissing,coupMissing,10,hash79612,hash183775,hash148704,hash140008,hash242091,NA,NA,NA,NA,NA,NA,
350,4,coup813,coup1731,coup1325,coupMissing,10,hash228176,hash65798,hash8248,hash12151,hash228530,NA,NA,NA,NA,NA,NA,
351,5,coup3253,coupMissing,coupMissing,coupMissing,10,hash68795,hash249835,hash54197,hash149158,hash193252,hash112653,NA,NA,NA,NA,NA,
352,6,coup3334,coup2049,coup4780,coupMissing,10,hash156272,hash248280,hash102025,hash18847,hash11694,hash228660,hash129593,NA,NA,NA,NA,
353,5,coup3418,coupMissing,coupMissing,coupMissing,10,hash133985,hash76567,hash171407,hash10156,hash9375,hash179834,NA,NA,NA,NA,NA,
354,6,coup3911,coupMissing,coupMissing,coupMissing,10,hash123485,hash46538,hash246754,hash108050,hash41739,hash24337,hash228823,NA,NA,NA,NA,
355,5,coup4339,coupMissing,coupMissing,coupMissing,10,hash9649,hash22227,hash229111,hash91279,hash8827,hash434,NA,NA,NA,NA,NA,
356,5,coup2338,coupMissing,coupMissing,coupMissing,10,hash75910,hash146854,hash72070,hash215650,hash2380,hash228660,NA,NA,NA,NA,NA,
357,6,coup3335,coupMissing,coupMissing,coupMissing,10,hash204742,hash234118,hash226446,hash218664,hash181386,hash18914,hash5059,NA,NA,NA,NA,
358,5,coup2574,coupMissing,coupMissing,coupMissing,10,hash101622,hash98774,hash162977,hash151263,hash69345,hash113194,NA,NA,NA,NA,NA,
359,5,coup2662,coupMissing,coupMissing,coupMissing,10,hash180506,hash12582,hash75857,hash2883,hash13269,hash160069,NA,NA,NA,NA,NA,
360,5,coup2978,coup2722,coup3523,coupMissing,10,hash134513,hash144481,hash198428,hash78251,hash183028,hash357,NA,NA,NA,NA,NA,
361,6,coup4384,coupMissing,coupMissing,coupMissing,10,hash164599,hash222300,hash49741,hash128725,hash228852,hash56574,hash227372,NA,NA,NA,NA,
362,4,coup2047,coup4796,coup2045,coupMissing,10,hash240718,hash236856,hash30635,hash18732,hash82104,NA,NA,NA,NA,NA,NA,
363,6,coup4585,coupMissing,coupMissing,coupMissing,10,hash46538,hash132014,hash123485,hash206272,hash72177,hash39621,hash196143,NA,NA,NA,NA,
364,6,coup1497,coupMissing,coupMissing,coupMissing,10,hash198093,hash56268,hash188400,hash87118,hash200762,hash5535,hash79849,NA,NA,NA,NA,
365,5,coup3735,coupMissing,coupMissing,coupMissing,10,hash202874,hash199796,hash87632,hash226897,hash128918,hash128953,NA,NA,NA,NA,NA,
366,4,coup413,coupMissing,coupMissing,coupMissing,10,hash80543,hash136377,hash25964,hash246454,hash11376,NA,NA,NA,NA,NA,NA,
367,6,coup4426,coup3574,coup619,coupMissing,10,hash18628,hash227074,hash65377,hash217169,hash177058,hash232737,hash213841,NA,NA,NA,NA,
368,5,coup2671,coupMissing,coupMissing,coupMissing,10,hash110042,hash144331,hash230735,hash55812,hash2332,hash75687,NA,NA,NA,NA,NA,
369,6,coup3980,coupMissing,coupMissing,coupMissing,10,hash142823,hash148086,hash12755,hash104698,hash243607,hash61561,hash148904,NA,NA,NA,NA,
370,6,coup4942,coupMissing,coupMissing,coupMissing,10,hash11929,hash199854,hash37887,hash240359,hash106886,hash45170,hash40311,NA,NA,NA,NA,
371,5,coup378,coup1627,coup4473,coupMissing,10,hash53175,hash233273,hash64128,hash248842,hash126848,hash202807,NA,NA,NA,NA,NA,
372,4,coup2984,coup2322,coup4727,coupMissing,10,hash52542,hash68436,hash207660,hash159087,hash16068,NA,NA,NA,NA,NA,NA,
373,4,coup1548,coupMissing,coupMissing,coupMissing,10,hash33565,hash188400,hash77270,hash218419,hash244136,NA,NA,NA,NA,NA,NA,
374,5,coup4147,coup3276,coup473,coupMissing,10,hash20066,hash37133,hash156035,hash244022,hash23965,hash175540,NA,NA,NA,NA,NA,
375,6,coup1747,coup3550,coupMissing,coupMissing,10,hash75572,hash242148,hash23826,hash57730,hash195349,hash193252,hash124266,NA,NA,NA,NA,
