RDS
750,3,coupMissing,
189,5,coup7860,coupMissing,coupMissing,coupMissing,10,hash84189,hash117457,hash75777,hash40267,hash226307,hash78046,NA,NA,NA,NA,NA,
190,5,coup2959,coup9678,coup2813,coupMissing,10,hash143933,hash23984,hash35728,hash39378,hash39590,hash20304,NA,NA,NA,NA,NA,
191,7,coup6000,coupMissing,coupMissing,coupMissing,10,hash42385,hash79938,hash143249,hash138670,hash208885,hash247558,hash70897,hash24147,NA,NA,NA,
192,7,coup2895,coupMissing,coupMissing,coupMissing,10,hash52286,hash165051,hash80466,hash222621,hash99023,hash134145,hash232560,hash69054,NA,NA,NA,
193,4,coup7211,coupMissing,coupMissing,coupMissing,10,hash42141,hash147705,hash14593,hash172285,hash234978,NA,NA,NA,NA,NA,NA,
194,4,coup7329,coup6351,coup5981,coupMissing,10,hash186348,hash208901,hash170368,hash6376,hash193187,NA,NA,NA,NA,NA,NA,
195,4,coup5780,coup625,coup1289,coupMissing,10,hash190731,hash146073,hash101434,hash152183,hash131128,NA,NA,NA,NA,NA,NA,
196,5,coup5663,coupMissing,coupMissing,coupMissing,10,hash35803,hash222291,hash45410,hash251894,hash38837,hash61939,NA,NA,NA,NA,NA,
197,6,coup1039,coupMissing,coupMissing,coupMissing,10,hash86495,hash102293,hash151876,hash229426,hash171470,hash28979,hash214927,NA,NA,NA,NA,
198,5,coup8937,coupMissing,coupMissing,coupMissing,10,hash42949,hash180450,hash164340,hash221200,hash39939,hash158208,NA,NA,NA,NA,NA,
199,4,coup2845,coupMissing,coupMissing,coupMissing,10,hash219021,hash189537,hash134914,hash1560,hash121308,NA,NA,NA,NA,NA,NA,
200,5,coup2491,coup2896,coupMissing,coupMissing,10,hash248403,hash56264,hash245953,hash46676,hash33830,hash150604,NA,NA,NA,NA,NA,
201,5,coup2409,coup3110,coupMissing,coupMissing,10,hash106178,hash135065,hash151152,hash49396,hash132343,hash165670,NA,NA,NA,NA,NA,
202,6,coup3968,coup2913,coupMissing,coupMissing,10,hash13775,hash177331,hash78222,hash94931,hash163654,hash106322,hash31734,NA,NA,NA,NA,
203,6,coup8316,coupMissing,coupMissing,coupMissing,10,hash117410,hash167512,hash207805,hash60566,hash21050,hash58436,hash73034,NA,NA,NA,NA,
204,5,coup9828,coupMissing,coupMissing,coupMissing,10,hash193266,hash88034,hash154933,hash93080,hash150660,hash23141,NA,NA,NA,NA,NA,
205,5,coup7907,coupMissing,coupMissing,coupMissing,10,hash35471,hash143307,hash158427,hash66241,hash245260,hash219179,NA,NA,NA,NA,NA,
206,5,coup3014,coupMissing,coupMissing,coupMissing,10,hash248482,hash89199,hash50563,hash49360,hash135364,hash206108,NA,NA,NA,NA,NA,
207,5,coup5364,coupMissing,coupMissing,coupMissing,10,hash158272,hash149407,hash164340,hash14593,hash209958,hash130329,NA,NA,NA,NA,NA,
208,5,coup1074,coup5985,coupMissing,coupMissing,10,hash173955,hash142811,hash183391,hash121248,hash9370,hash38676,NA,NA,NA,NA,NA,
209,7,coup71,coupMissing,coupMissing,coupMissing,10,hash61263,hash187579,hash60212,hash225938,hash36465,hash171475,hash88491,hash173523,NA,NA,NA,
210,5,coup586,coup7939,coup951,coupMissing,10,hash79148,hash90892,hash95729,hash155241,hash67859,hash10217,NA,NA,NA,NA,NA,
211,6,coup5449,coup6566,coup5350,coupMissing,10,hash187779,hash135814,hash54418,hash53433,hash241171,hash196130,hash172005,NA,NA,NA,NA,
212,5,coup1309,coupMissing,coupMissing,coupMissing,10,hash187709,hash183672,hash146158,hash161527,hash6606,hash7220,NA,NA,NA,NA,NA,
213,5,coup2687,coupMissing,coupMissing,coupMissing,10,hash210529,hash53990,hash86873,hash73381,hash223221,hash35589,NA,NA,NA,NA,NA,
214,4,coup3416,coup774,coup3924,coupMissing,10,hash216633,hash70825,hash34690,hash4984,hash185324,NA,NA,NA,NA,NA,NA,
215,4,coup1478,coup2514,coup6078,coupMissing,10,hash58802,hash84437,hash4461,hash205106,hash241464,NA,NA,NA,NA,NA,NA,
216,6,coup2188,coupMissing,coupMissing,coupMissing,10,hash180955,hash165408,hash177519,hash72562,hash187988,hash180921,hash5155,NA,NA,NA,NA,
217,6,coup2724,coupMissing,coupMissing,coupMissing,10,hash27912,hash160539,hash142470,hash109256,hash3556,hash205275,hash163731,NA,NA,NA,NA,
218,6,coup1009,coupMissing,coupMissing,coupMissing,10,hash147904,hash172171,hash145868,hash153111,hash72527,hash188676,hash52363,NA,NA,NA,NA,
219,5,coup3538,coupMissing,coupMissing,coupMissing,10,hash217172,hash75720,hash176294,hash22879,hash16978,hash121383,NA,NA,NA,NA,NA,
220,6,coup8924,coup6456,coupMissing,coupMissing,10,hash64221,hash172848,hash186550,hash112955,hash210725,hash236670,hash3368,NA,NA,NA,NA,
221,5,coup3875,coupMissing,coupMissing,coupMissing,10,hash227709,hash16570,hash162149,hash132218,hash40918,hash125769,NA,NA,NA,NA,NA,
222,4,coup2433,coup8919,coup1607,coupMissing,10,hash177914,hash46676,hash105483,hash154605,hash244326,NA,NA,NA,NA,NA,NA,
223,5,coup495,coupMissing,coupMissing,coupMissing,10,hash118245,hash25841,hash185009,hash235251,hash219415,hash189179,NA,NA,NA,NA,NA,
224,5,coup538,coupMissing,coupMissing,coupMissing,10,hash99034,hash153195,hash29902,hash213369,hash184049,hash157793,NA,NA,NA,NA,NA,
225,7,coup6320,coupMissing,coupMissing,coupMissing,10,hash20014,hash106521,hash58134,hash87955,hash139012,hash2725,hash54820,hash7064,NA,NA,NA,
226,6,coup8054,coup7211,coup9666,coupMissing,10,hash147705,hash185271,hash42141,hash225395,hash132747,hash189737,hash18989,NA,NA,NA,NA,
227,7,coup2224,coup9784,coup3968,coupMissing,10,hash31734,hash47862,hash209571,hash164100,hash230867,hash93872,hash13775,hash698,NA,NA,NA,
228,4,coup3493,coup5973,coup56,coupMissing,10,hash153932,hash22879,hash209736,hash119894,hash3901,NA,NA,NA,NA,NA,NA,
229,6,coup3465,coupMissing,coupMissing,coupMissing,10,hash167432,hash127524,hash20526,hash35776,hash157396,hash205997,hash184340,NA,NA,NA,NA,
230,6,coup4486,coup202,coup9015,coupMissing,10,hash36580,hash64673,hash79161,hash170444,hash1144,hash54843,hash77872,NA,NA,NA,NA,
231,5,coup4085,coupMissing,coupMissing,coupMissing,10,hash212294,hash221774,hash55598,hash173281,hash212580,hash218734,NA,NA,NA,NA,NA,
232,6,coup4889,coupMissing,coupMissing,coupMissing,10,hash233762,hash10102,hash222939,hash238191,hash117192,hash72274,hash8124,NA,NA,NA,NA,
233,6,coup8322,coupMissing,coupMissing,coupMissing,10,hash111056,hash205445,hash196333,hash205628,hash15621,hash50996,hash165670,NA,NA,NA,NA,
234,6,coup1907,coupMissing,coupMissing,coupMissing,10,hash108282,hash13279,hash54076,hash176760,hash6516,hash84262,hash46139,NA,NA,NA,NA,
235,5,coup368,coupMissing,coupMissing,coupMissing,10,hash37291,hash402,hash211634,hash228123,hash144770,hash133790,NA,NA,NA,NA,NA,
236,5,coup8803,coupMissing,coupMissing,coupMissing,10,hash171437,hash63073,hash136268,hash21656,hash158469,hash45349,NA,NA,NA,NA,NA,
237,5,coup3760,coup4843,coup291,coupMissing,10,hash30756,hash81746,hash159171,hash201689,hash91108,hash255967,NA,NA,NA,NA,NA,
238,5,coup4373,coup1309,coup4882,coupMissing,10,hash146158,hash210995,hash99985,hash187709,hash187716,hash106579,NA,NA,NA,NA,NA,
239,4,coup747,coup1541,coup6401,coupMissing,10,hash48069,hash89783,hash39130,hash171890,hash175457,NA,NA,NA,NA,NA,NA,
240,5,coup2393,coup7010,coup5329,coupMissing,10,hash255985,hash64064,hash132865,hash10854,hash35776,hash208808,NA,NA,NA,NA,NA,
241,6,coup5506,coupMissing,coupMissing,coupMissing,10,hash96013,hash202808,hash25934,hash22549,hash39256,hash233767,hash42260,NA,NA,NA,NA,
242,5,coup9250,coup6612,coup9252,coupMissing,10,hash63768,hash92352,hash201074,hash222400,hash153651,hash152192,NA,NA,NA,NA,NA,
243,5,coup7225,coup7213,coup2959,coupMissing,10,hash39590,hash65187,hash139442,hash148076,hash90117,hash143933,NA,NA,NA,NA,NA,
244,5,coup7157,coup7338,coup5419,coupMissing,10,hash62129,hash103982,hash39418,hash40291,hash189737,hash205511,NA,NA,NA,NA,NA,
245,5,coup3917,coup8241,coup1039,coupMissing,10,hash28979,hash236588,hash86495,hash119362,hash34708,hash237227,NA,NA,NA,NA,NA,
246,5,coup323,coup7051,coup4698,coupMissing,10,hash49753,hash113249,hash70073,hash21656,hash15098,hash153418,NA,NA,NA,NA,NA,
247,4,coup8098,coupMissing,coupMissing,coupMissing,10,hash152716,hash184506,hash200331,hash94925,hash191834,NA,NA,NA,NA,NA,NA,
248,4,coup6946,coupMissing,coupMissing,coupMissing,10,hash196322,hash29268,hash244038,hash86738,hash104963,NA,NA,NA,NA,NA,NA,
249,6,coup8985,coupMissing,coupMissing,coupMissing,10,hash189475,hash53404,hash106635,hash65803,hash64587,hash218295,hash180397,NA,NA,NA,NA,
250,6,coup1886,coupMissing,coupMissing,coupMissing,10,hash108196,hash29402,hash222939,hash145436,hash149780,hash133254,hash215955,NA,NA,NA,NA,
251,5,coup429,coupMissing,coupMissing,coupMissing,10,hash3226,hash213914,hash90740,hash247895,hash122227,hash138981,NA,NA,NA,NA,NA,
252,4,coup425,coupMissing,coupMissing,coupMissing,10,hash72056,hash13338,hash171564,hash170133,hash240766,NA,NA,NA,NA,NA,NA,
253,6,coup3843,coupMissing,coupMissing,coupMissing,10,hash112942,hash251500,hash60629,hash122375,hash149104,hash160764,hash119362,NA,NA,NA,NA,
254,6,coup1289,coupMissing,coupMissing,coupMissing,10,hash152183,hash119333,hash194961,hash91064,hash190731,hash46317,hash2841,NA,NA,NA,NA,
255,5,coup8919,coup2491,coup9393,coupMissing,10,hash46676,hash111845,hash177914,hash137043,hash2712,hash248403,NA,NA,NA,NA,NA,
256,5,coup6298,coupMissing,coupMissing,coupMissing,10,hash74771,hash101434,hash214495,hash236296,hash203104,hash240322,NA,NA,NA,NA,NA,
257,7,coup6566,coupMissing,coupMissing,coupMissing,10,hash196130,hash178392,hash138148,hash24064,hash187779,hash187902,hash248610,hash226336,NA,NA,NA,
258,7,coup609,coupMissing,coupMissing,coupMissing,10,hash251372,hash74879,hash166249,hash24517,hash55609,hash241171,hash85260,hash130780,NA,NA,NA,
259,5,coup6588,coupMissing,coupMissing,coupMissing,10,hash136508,hash186208,hash133674,hash4238,hash31862,hash28350,NA,NA,NA,NA,NA,
260,7,coup4312,coupMissing,coupMissing,coupMissing,10,hash101005,hash242039,hash68034,hash190228,hash238843,hash184186,hash229770,hash218333,NA,NA,NA,
261,5,coup2445,coup6316,coup6447,coupMissing,10,hash137906,hash198348,hash78506,hash249932,hash254004,hash201374,NA,NA,NA,NA,NA,
262,4,coup292,coup5490,coup1448,coupMissing,10,hash242951,hash195691,hash43393,hash130765,hash11835,NA,NA,NA,NA,NA,NA,
263,5,coup1228,coup4995,coup3343,coupMissing,10,hash46324,hash178685,hash179384,hash219358,hash232203,hash108432,NA,NA,NA,NA,NA,
264,6,coup3629,coup8582,coup214,coupMissing,10,hash128969,hash162275,hash198578,hash215573,hash118612,hash79978,hash209684,NA,NA,NA,NA,
265,8,coup4057,coup7131,coup896,coupMissing,10,hash24585,hash157580,hash226090,hash55482,hash20167,hash15069,hash111496,hash81078,hash223852,NA,NA,
266,5,coup2486,coupMissing,coupMissing,coupMissing,10,hash31774,hash55238,hash181699,hash99023,hash249494,hash175485,NA,NA,NA,NA,NA,
267,5,coup7717,coupMissing,coupMissing,coupMissing,10,hash94488,hash197826,hash208302,hash117743,hash97907,hash255702,NA,NA,NA,NA,NA,
268,5,coup3353,coup8316,coup6192,coupMissing,10,hash60566,hash35417,hash2725,hash66666,hash117410,hash207218,NA,NA,NA,NA,NA,
269,4,coup7804,coup2845,coup2636,coupMissing,10,hash134914,hash112120,hash201074,hash219021,hash34917,NA,NA,NA,NA,NA,NA,
270,7,coup3705,coup2298,coup8516,coupMissing,10,hash136824,hash115877,hash152026,hash97789,hash93872,hash76036,hash218760,hash228256,NA,NA,NA,
271,5,coup2380,coup3311,coup6292,coupMissing,10,hash28020,hash32496,hash212057,hash169886,hash146633,hash180669,NA,NA,NA,NA,NA,
272,7,coup6824,coup2934,coup9808,coupMissing,10,hash105162,hash90787,hash11174,hash63405,hash186659,hash36610,hash55482,hash175116,NA,NA,NA,
273,5,coup3873,coupMissing,coupMissing,coupMissing,10,hash138723,hash170977,hash120444,hash23085,hash213480,hash153488,NA,NA,NA,NA,NA,
274,5,coup2604,coup9179,coup9392,coupMissing,10,hash209579,hash95189,hash228657,hash18213,hash90035,hash186556,NA,NA,NA,NA,NA,
275,5,coup4698,coup9584,coupMissing,coupMissing,10,hash153418,hash111607,hash148595,hash99360,hash77868,hash49753,NA,NA,NA,NA,NA,
276,5,coup6169,coup6619,coupMissing,coupMissing,10,hash79501,hash86990,hash163537,hash169413,hash151482,hash117192,NA,NA,NA,NA,NA,
277,4,coup6154,coupMissing,coupMissing,coupMissing,10,hash242636,hash87800,hash158877,hash165943,hash38405,NA,NA,NA,NA,NA,NA,
278,4,coup7131,coupMissing,coupMissing,coupMissing,10,hash111496,hash24585,hash212614,hash140483,hash232102,NA,NA,NA,NA,NA,NA,
279,8,coup9011,coupMissing,coupMissing,coupMissing,10,hash152848,hash44734,hash101434,hash7237,hash68252,hash180540,hash48299,hash229839,hash66059,NA,NA,
280,6,coup7494,coup7481,coup8367,coupMissing,10,hash89221,hash51162,hash79900,hash215142,hash133656,hash254839,hash252049,NA,NA,NA,NA,
281,5,coup1094,coup6326,coup2142,coupMissing,10,hash9446,hash21345,hash209736,hash28101,hash208021,hash118300,NA,NA,NA,NA,NA,
282,5,coup4546,coup6125,coup7403,coupMissing,10,hash2033,hash104840,hash150130,hash29723,hash186872,hash66641,NA,NA,NA,NA,NA,
283,5,coup9082,coupMissing,coupMissing,coupMissing,10,hash190244,hash123559,hash177062,hash118737,hash173281,hash92283,NA,NA,NA,NA,NA,
284,5,coup7344,coup3795,coupMissing,coupMissing,10,hash198850,hash108487,hash188330,hash207760,hash140611,hash108909,NA,NA,NA,NA,NA,
285,4,coup9587,coupMissing,coupMissing,coupMissing,10,hash209729,hash198725,hash167771,hash24355,hash157395,NA,NA,NA,NA,NA,NA,
286,3,coup5783,coupMissing,coupMissing,coupMissing,10,hash253667,hash28979,hash60629,hash141132,NA,NA,NA,NA,NA,NA,NA,
287,5,coup4796,coup4464,coup226,coupMissing,10,hash4952,hash16958,hash11835,hash92647,hash32967,hash24139,NA,NA,NA,NA,NA,
288,4,coup3516,coupMissing,coupMissing,coupMissing,10,hash195448,hash231925,hash129620,hash76513,hash13408,NA,NA,NA,NA,NA,NA,
289,4,coup5245,coupMissing,coupMissing,coupMissing,10,hash56008,hash43746,hash207811,hash26271,hash203825,NA,NA,NA,NA,NA,NA,
290,5,coup1104,coup9609,coup4753,coupMissing,10,hash66327,hash165853,hash101789,hash141839,hash145160,hash23141,NA,NA,NA,NA,NA,
291,6,coup3637,coup516,coupMissing,coupMissing,10,hash81776,hash91609,hash202664,hash252334,hash85030,hash210719,hash204898,NA,NA,NA,NA,
292,6,coup3288,coup7343,coup2116,coupMissing,10,hash254775,hash26422,hash39660,hash15419,hash230314,hash32954,hash21485,NA,NA,NA,NA,
293,7,coup5488,coupMissing,coupMissing,coupMissing,10,hash127701,hash147247,hash202664,hash42999,hash245891,hash59257,hash136712,hash107314,NA,NA,NA,
294,5,coup1593,coup8500,coup3353,coupMissing,10,hash35417,hash71633,hash60566,hash99748,hash144067,hash14852,NA,NA,NA,NA,NA,
295,8,coup6104,coup6359,coup8694,coupMissing,10,hash130152,hash100765,hash77709,hash27191,hash173588,hash58078,hash131170,hash3556,hash209287,NA,NA,
296,5,coup6225,coupMissing,coupMissing,coupMissing,10,hash51127,hash164540,hash133622,hash90006,hash30885,hash209135,NA,NA,NA,NA,NA,
297,5,coup9925,coup8156,coupMissing,coupMissing,10,hash215142,hash43910,hash215392,hash53471,hash40189,hash89221,NA,NA,NA,NA,NA,
298,6,coup3800,coup593,coup1411,coupMissing,10,hash76807,hash215573,hash107611,hash76321,hash119824,hash160002,hash79885,NA,NA,NA,NA,
299,5,coup8582,coupMissing,coupMissing,coupMissing,10,hash118612,hash128969,hash72032,hash162085,hash37203,hash173196,NA,NA,NA,NA,NA,
300,5,coup9504,coupMissing,coupMissing,coupMissing,10,hash166931,hash24846,hash13020,hash169107,hash240578,hash37571,NA,NA,NA,NA,NA,
301,6,coup5485,coupMissing,coupMissing,coupMissing,10,hash89809,hash221926,hash96005,hash182656,hash157495,hash225081,hash231551,NA,NA,NA,NA,
302,5,coup5589,coupMissing,coupMissing,coupMissing,10,hash119957,hash67498,hash147654,hash69415,hash60017,hash182328,NA,NA,NA,NA,NA,
303,5,coup5490,coup945,coup4796,coupMissing,10,hash11835,hash19950,hash4952,hash30189,hash242951,hash115775,NA,NA,NA,NA,NA,
304,5,coup7884,coupMissing,coupMissing,coupMissing,10,hash66630,hash138243,hash255467,hash125769,hash110638,hash37732,NA,NA,NA,NA,NA,
305,7,coup202,coup3814,coup2840,coupMissing,10,hash1144,hash242472,hash35148,hash83042,hash22910,hash142248,hash36580,hash26208,NA,NA,NA,
306,7,coup5573,coupMissing,coupMissing,coupMissing,10,hash197556,hash215261,hash38666,hash141052,hash225194,hash28252,hash125247,hash37688,NA,NA,NA,
307,5,coup1662,coup9773,coup3516,coupMissing,10,hash129620,hash92108,hash195448,hash124963,hash131665,hash107453,NA,NA,NA,NA,NA,
308,5,coup5032,coupMissing,coupMissing,coupMissing,10,hash192524,hash164754,hash102233,hash237496,hash245449,hash238485,NA,NA,NA,NA,NA,
309,5,coup877,coup7700,coup3760,coupMissing,10,hash91108,hash108771,hash30756,hash226541,hash130974,hash63011,NA,NA,NA,NA,NA,
310,5,coup2913,coup9013,coup4985,coupMissing,10,hash94931,hash135759,hash70194,hash141421,hash13775,hash140774,NA,NA,NA,NA,NA,
311,5,coup2140,coupMissing,coupMissing,coupMissing,10,hash27372,hash99091,hash172428,hash132351,hash240085,hash62998,NA,NA,NA,NA,NA,
312,6,coup4306,coupMissing,coupMissing,coupMissing,10,hash177290,hash251154,hash4238,hash164199,hash160700,hash67969,hash209522,NA,NA,NA,NA,
313,6,coup5509,coup7161,coup7362,coupMissing,10,hash225298,hash175990,hash87713,hash107797,hash222564,hash252412,hash247048,NA,NA,NA,NA,
314,4,coup6128,coup5102,coup6200,coupMissing,10,hash237831,hash197826,hash166538,hash48778,hash240939,NA,NA,NA,NA,NA,NA,
315,5,coup5571,coup5764,coup130,coupMissing,10,hash244776,hash181749,hash102233,hash24307,hash230867,hash9370,NA,NA,NA,NA,NA,
316,5,coup9606,coup5072,coup9795,coupMissing,10,hash183850,hash108312,hash159061,hash38530,hash150942,hash12652,NA,NA,NA,NA,NA,
317,5,coup9129,coupMissing,coupMissing,coupMissing,10,hash24289,hash42380,hash99244,hash228855,hash241402,hash168239,NA,NA,NA,NA,NA,
318,5,coup6220,coupMissing,coupMissing,coupMissing,10,hash249159,hash176152,hash136233,hash105581,hash187937,hash122378,NA,NA,NA,NA,NA,
319,6,coup2534,coup1401,coup5500,coupMissing,10,hash125396,hash160172,hash154730,hash70621,hash65400,hash55401,hash202381,NA,NA,NA,NA,
320,6,coup1975,coupMissing,coupMissing,coupMissing,10,hash177267,hash41373,hash126401,hash2063,hash154788,hash29683,hash38405,NA,NA,NA,NA,
321,4,coup4890,coupMissing,coupMissing,coupMissing,10,hash162761,hash227625,hash255248,hash184186,hash4379,NA,NA,NA,NA,NA,NA,
322,6,coup5322,coupMissing,coupMissing,coupMissing,10,hash101227,hash47340,hash164540,hash244316,hash152090,hash188881,hash87884,NA,NA,NA,NA,
323,6,coup4149,coupMissing,coupMissing,coupMissing,10,hash216741,hash129901,hash53490,hash45863,hash171351,hash66970,hash115511,NA,NA,NA,NA,
324,5,coup9015,coup2346,coup502,coupMissing,10,hash54843,hash228669,hash76081,hash81395,hash36580,hash108624,NA,NA,NA,NA,NA,
325,5,coup6389,coup5560,coupMissing,coupMissing,10,hash29916,hash86522,hash177860,hash49193,hash107232,hash96001,NA,NA,NA,NA,NA,
326,6,coup1607,coup6439,coup6967,coupMissing,10,hash244326,hash177914,hash201028,hash85408,hash16572,hash126616,hash108104,NA,NA,NA,NA,
327,5,coup4680,coup3494,coup7032,coupMissing,10,hash1749,hash2772,hash24955,hash153483,hash45301,hash24355,NA,NA,NA,NA,NA,
328,6,coup600,coup5162,coup2188,coupMissing,10,hash72562,hash58618,hash228941,hash52903,hash180955,hash91889,hash30303,NA,NA,NA,NA,
329,4,coup9575,coup6583,coup2534,coupMissing,10,hash154730,hash119261,hash90270,hash125396,hash129732,NA,NA,NA,NA,NA,NA,
330,6,coup2130,coupMissing,coupMissing,coupMissing,10,hash228123,hash49427,hash37291,hash24898,hash240601,hash63479,hash248037,NA,NA,NA,NA,
331,5,coup3170,coup8892,coup7046,coupMissing,10,hash175907,hash212057,hash20320,hash66893,hash85224,hash138008,NA,NA,NA,NA,NA,
332,5,coup5267,coupMissing,coupMissing,coupMissing,10,hash255248,hash19871,hash135279,hash139012,hash86508,hash162761,NA,NA,NA,NA,NA,
333,4,coup6019,coupMissing,coupMissing,coupMissing,10,hash52114,hash213369,hash47925,hash93151,hash25165,NA,NA,NA,NA,NA,NA,
334,5,coup951,coupMissing,coupMissing,coupMissing,10,hash95729,hash79148,hash244624,hash51385,hash175219,hash214701,NA,NA,NA,NA,NA,
335,7,coup226,coupMissing,coupMissing,coupMissing,10,hash32967,hash4952,hash186074,hash95529,hash188640,hash213777,hash206589,hash115610,NA,NA,NA,
336,5,coup6078,coupMissing,coupMissing,coupMissing,10,hash241464,hash203278,hash33220,hash68034,hash58802,hash32954,NA,NA,NA,NA,NA,
337,5,coup2410,coupMissing,coupMissing,coupMissing,10,hash41269,hash194886,hash53867,hash242007,hash146161,hash96419,NA,NA,NA,NA,NA,
338,5,coup9955,coupMissing,coupMissing,coupMissing,10,hash146935,hash209883,hash119566,hash146549,hash110292,hash127424,NA,NA,NA,NA,NA,
339,6,coup4863,coup5509,coup5725,coupMissing,10,hash107797,hash105358,hash12406,hash225298,hash156112,hash238920,hash64587,NA,NA,NA,NA,
340,5,coup8156,coupMissing,coupMissing,coupMissing,10,hash40189,hash215142,hash66679,hash130642,hash102980,hash36648,NA,NA,NA,NA,NA,
341,3,coup3373,coup7153,coup8305,coupMissing,10,hash204387,hash103982,hash169246,hash28523,NA,NA,NA,NA,NA,NA,NA,
342,5,coup4969,coupMissing,coupMissing,coupMissing,10,hash106069,hash135759,hash241165,hash53337,hash58475,hash184796,NA,NA,NA,NA,NA,
343,5,coup3487,coup5771,coup1074,coupMissing,10,hash142811,hash173955,hash196370,hash95038,hash22683,hash205551,NA,NA,NA,NA,NA,
344,5,coup3355,coupMissing,coupMissing,coupMissing,10,hash245677,hash55187,hash39337,hash254876,hash139611,hash249516,NA,NA,NA,NA,NA,
345,5,coup1010,coup3629,coup3800,coupMissing,10,hash215573,hash128969,hash228657,hash83042,hash76807,hash62422,NA,NA,NA,NA,NA,
346,4,coup2406,coupMissing,coupMissing,coupMissing,10,hash233981,hash150408,hash249000,hash101786,hash142287,NA,NA,NA,NA,NA,NA,
347,3,coup9795,coupMissing,coupMissing,coupMissing,10,hash108312,hash183850,hash81698,hash169423,NA,NA,NA,NA,NA,NA,NA,
348,6,coup5850,coup4680,coup3333,coupMissing,10,hash24955,hash235462,hash41837,hash226899,hash208314,hash95290,hash1749,NA,NA,NA,NA,
349,7,coup3162,coupMissing,coupMissing,coupMissing,10,hash40496,hash255496,hash110442,hash402,hash15419,hash167381,hash46165,hash210704,NA,NA,NA,
350,5,coup5466,coupMissing,coupMissing,coupMissing,10,hash150721,hash136814,hash55187,hash219463,hash231976,hash201721,NA,NA,NA,NA,NA,
351,4,coup7299,coup9634,coup6525,coupMissing,10,hash150732,hash32496,hash58932,hash153555,hash155241,NA,NA,NA,NA,NA,NA,
352,5,coup2514,coupMissing,coupMissing,coupMissing,10,hash4461,hash39220,hash158353,hash58802,hash14312,hash135456,NA,NA,NA,NA,NA,
353,4,coup5337,coup1491,coup2717,coupMissing,10,hash225974,hash84139,hash89926,hash14332,hash136712,NA,NA,NA,NA,NA,NA,
354,5,coup8751,coupMissing,coupMissing,coupMissing,10,hash9064,hash216685,hash126132,hash71190,hash107232,hash158571,NA,NA,NA,NA,NA,
355,4,coup502,coup2392,coupMissing,coupMissing,10,hash228669,hash151023,hash54843,hash7863,hash226888,NA,NA,NA,NA,NA,NA,
356,5,coup6087,coupMissing,coupMissing,coupMissing,10,hash193764,hash158199,hash231248,hash213058,hash46560,hash114795,NA,NA,NA,NA,NA,
357,5,coup6655,coup3359,coupMissing,coupMissing,10,hash32963,hash63436,hash37557,hash212141,hash225532,hash179363,NA,NA,NA,NA,NA,
358,6,coup4874,coupMissing,coupMissing,coupMissing,10,hash11938,hash60053,hash177235,hash82721,hash196441,hash78899,hash3901,NA,NA,NA,NA,
359,6,coup8857,coup2943,coup9982,coupMissing,10,hash239095,hash240778,hash205043,hash191306,hash33793,hash84582,hash179387,NA,NA,NA,NA,
360,4,coup3587,coup979,coup6056,coupMissing,10,hash71554,hash25573,hash130974,hash223852,hash213953,NA,NA,NA,NA,NA,NA,
361,5,coup9304,coupMissing,coupMissing,coupMissing,10,hash161394,hash223402,hash152098,hash18213,hash170507,hash2599,NA,NA,NA,NA,NA,
362,6,coup896,coupMissing,coupMissing,coupMissing,10,hash15069,hash24585,hash67128,hash79090,hash38697,hash26277,hash162644,NA,NA,NA,NA,
363,7,coup5419,coupMissing,coupMissing,coupMissing,10,hash205511,hash238059,hash198102,hash93079,hash23968,hash60052,hash62129,hash186212,NA,NA,NA,
364,4,coup4767,coup5323,coup9447,coupMissing,10,hash155167,hash109075,hash65978,hash38530,hash138670,NA,NA,NA,NA,NA,NA,
365,6,coup7024,coupMissing,coupMissing,coupMissing,10,hash181825,hash27805,hash203755,hash24482,hash72068,hash221200,hash42857,NA,NA,NA,NA,
366,5,coup6619,coup7191,coup4889,coupMissing,10,hash117192,hash67439,hash79501,hash233762,hash228637,hash141932,NA,NA,NA,NA,NA,
367,6,coup2294,coup9587,coup84,coupMissing,10,hash157395,hash244106,hash171890,hash68168,hash11228,hash209729,hash71126,NA,NA,NA,NA,
368,4,coup1067,coup8429,coupMissing,coupMissing,10,hash73073,hash90672,hash251937,hash49686,hash123991,NA,NA,NA,NA,NA,NA,
369,5,coup5973,coup5310,coup3538,coupMissing,10,hash22879,hash116900,hash153932,hash217172,hash234740,hash193070,NA,NA,NA,NA,NA,
370,5,coup8464,coup2803,coup9082,coupMissing,10,hash118737,hash75254,hash24863,hash67110,hash99429,hash190244,NA,NA,NA,NA,NA,
371,5,coup6439,coup8814,coup7313,coupMissing,10,hash201028,hash112956,hash112809,hash113969,hash136712,hash244326,NA,NA,NA,NA,NA,
372,5,coup3113,coupMissing,coupMissing,coupMissing,10,hash142574,hash222060,hash173297,hash59842,hash66777,hash28601,NA,NA,NA,NA,NA,
373,5,coup3675,coupMissing,coupMissing,coupMissing,10,hash150580,hash226182,hash132801,hash161050,hash160253,hash160443,NA,NA,NA,NA,NA,
374,5,coup8367,coup3724,coup7122,coupMissing,10,hash254839,hash60017,hash132865,hash20915,hash183779,hash89221,NA,NA,NA,NA,NA,
375,6,coup7781,coupMissing,coupMissing,coupMissing,10,hash50803,hash254718,hash120511,hash36330,hash110979,hash67444,hash138008,NA,NA,NA,NA,
