RDS
250,3,coupMissing,
216,5,coup4520,coupMissing,coupMissing,coupMissing,9,hash91,hash76,hash733,hash853,hash857,hash34,NA,NA,NA,NA,
217,4,coup1,coupMissing,coupMissing,coupMissing,9,hash763,hash82,hash447,hash628,hash604,NA,NA,NA,NA,NA,
218,6,coup3252,coup4781,coup1421,coupMissing,9,hash884,hash417,hash849,hash585,hash314,hash520,hash39,NA,NA,NA,
219,5,coup2829,coupMissing,coupMissing,coupMissing,9,hash73,hash755,hash323,hash166,hash80,hash609,NA,NA,NA,NA,
220,6,coup1328,coupMissing,coupMissing,coupMissing,9,hash671,hash396,hash371,hash261,hash830,hash934,hash282,NA,NA,NA,
221,4,coup2067,coupMissing,coupMissing,coupMissing,9,hash629,hash268,hash151,hash111,hash15,NA,NA,NA,NA,NA,
222,4,coup4664,coupMissing,coupMissing,coupMissing,9,hash189,hash294,hash112,hash281,hash178,NA,NA,NA,NA,NA,
223,5,coup3825,coup4782,coup1225,coupMissing,9,hash347,hash4,hash639,hash785,hash740,hash894,NA,NA,NA,NA,
224,7,coup2504,coup3908,coup3074,coupMissing,9,hash833,hash373,hash31,hash80,hash481,hash974,hash679,hash19,NA,NA,
225,6,coup3167,coupMissing,coupMissing,coupMissing,9,hash527,hash885,hash865,hash883,hash832,hash696,hash534,NA,NA,NA,
226,4,coup2841,coup3624,coup4152,coupMissing,9,hash500,hash212,hash936,hash961,hash322,NA,NA,NA,NA,NA,
227,3,coup3698,coup1978,coup2894,coupMissing,9,hash65,hash658,hash229,hash754,NA,NA,NA,NA,NA,NA,
228,4,coup2277,coup1765,coup3798,coupMissing,9,hash416,hash923,hash925,hash470,hash464,NA,NA,NA,NA,NA,
229,6,coup258,coup4419,coup4402,coupMissing,9,hash830,hash513,hash369,hash555,hash730,hash145,hash910,NA,NA,NA,
230,8,coup3936,coup4258,coup4289,coupMissing,9,hash797,hash261,hash692,hash823,hash196,hash645,hash756,hash114,hash754,NA,
231,4,coup4100,coupMissing,coupMissing,coupMissing,9,hash748,hash530,hash515,hash812,hash333,NA,NA,NA,NA,NA,
232,4,coup3634,coupMissing,coupMissing,coupMissing,9,hash782,hash567,hash328,hash679,hash264,NA,NA,NA,NA,NA,
233,7,coup607,coupMissing,coupMissing,coupMissing,9,hash58,hash292,hash626,hash376,hash323,hash857,hash539,hash259,NA,NA,
234,5,coup1472,coup185,coupMissing,coupMissing,9,hash476,hash547,hash57,hash877,hash642,hash529,NA,NA,NA,NA,
235,6,coup1607,coup4653,coup2067,coupMissing,9,hash111,hash656,hash830,hash109,hash43,hash629,hash577,NA,NA,NA,
236,6,coup4123,coupMissing,coupMissing,coupMissing,9,hash79,hash376,hash832,hash833,hash51,hash646,hash808,NA,NA,NA,
237,5,coup2651,coupMissing,coupMissing,coupMissing,9,hash258,hash239,hash868,hash895,hash281,hash178,NA,NA,NA,NA,
238,3,coup3694,coupMissing,coupMissing,coupMissing,9,hash318,hash266,hash878,hash832,NA,NA,NA,NA,NA,NA,
239,5,coup1698,coupMissing,coupMissing,coupMissing,9,hash997,hash88,hash849,hash257,hash545,hash5,NA,NA,NA,NA,
240,5,coup4528,coupMissing,coupMissing,coupMissing,9,hash620,hash319,hash272,hash430,hash980,hash925,NA,NA,NA,NA,
241,4,coup701,coup3835,coup430,coupMissing,9,hash539,hash708,hash925,hash709,hash828,NA,NA,NA,NA,NA,
242,6,coup4974,coup2002,coup1767,coupMissing,9,hash408,hash482,hash925,hash753,hash742,hash316,hash746,NA,NA,NA,
243,5,coup2894,coupMissing,coupMissing,coupMissing,9,hash229,hash65,hash828,hash421,hash352,hash188,NA,NA,NA,NA,
244,7,coup4382,coupMissing,coupMissing,coupMissing,9,hash504,hash393,hash893,hash562,hash891,hash563,hash259,hash227,NA,NA,
245,6,coup1515,coup4606,coup3916,coupMissing,9,hash875,hash267,hash598,hash367,hash784,hash761,hash228,NA,NA,NA,
246,5,coup2818,coupMissing,coupMissing,coupMissing,9,hash671,hash480,hash223,hash936,hash504,hash513,NA,NA,NA,NA,
247,4,coup4531,coupMissing,coupMissing,coupMissing,9,hash944,hash469,hash307,hash295,hash913,NA,NA,NA,NA,NA,
248,7,coup643,coup318,coupMissing,coupMissing,9,hash565,hash983,hash534,hash620,hash417,hash194,hash500,hash772,NA,NA,
249,5,coup4510,coupMissing,coupMissing,coupMissing,9,hash52,hash113,hash353,hash701,hash862,hash808,NA,NA,NA,NA,
250,4,coup4954,coup982,coup2132,coupMissing,9,hash887,hash367,hash829,hash656,hash339,NA,NA,NA,NA,NA,
