RDS
500,3,coupMissing,
184,5,coup3631,coupMissing,coupMissing,coupMissing,11,hash1327,hash6804,hash5925,hash4383,hash1511,hash640,NA,NA,NA,NA,NA,NA,
185,6,coup7743,coup2758,coup2963,coupMissing,11,hash5369,hash2875,hash285,hash5724,hash4953,hash3529,hash3414,NA,NA,NA,NA,NA,
186,4,coup8198,coupMissing,coupMissing,coupMissing,11,hash3116,hash5924,hash5372,hash1368,hash3157,NA,NA,NA,NA,NA,NA,NA,
187,4,coup6322,coupMissing,coupMissing,coupMissing,11,hash1496,hash3188,hash3150,hash5767,hash2340,NA,NA,NA,NA,NA,NA,NA,
188,9,coup313,coupMissing,coupMissing,coupMissing,11,hash1534,hash1368,hash6444,hash1210,hash7516,hash7424,hash4514,hash665,hash5189,hash3551,NA,NA,
189,4,coup9165,coupMissing,coupMissing,coupMissing,11,hash1851,hash7489,hash7828,hash3512,hash3816,NA,NA,NA,NA,NA,NA,NA,
190,5,coup7218,coupMissing,coupMissing,coupMissing,11,hash2924,hash5237,hash2305,hash4862,hash718,hash6464,NA,NA,NA,NA,NA,NA,
191,5,coup9002,coupMissing,coupMissing,coupMissing,11,hash4500,hash395,hash5503,hash5649,hash2449,hash5326,NA,NA,NA,NA,NA,NA,
192,4,coup3714,coup345,coup9626,coupMissing,11,hash3790,hash1886,hash3839,hash4725,hash1385,NA,NA,NA,NA,NA,NA,NA,
193,5,coup9796,coupMissing,coupMissing,coupMissing,11,hash7135,hash5895,hash4358,hash943,hash4773,hash2227,NA,NA,NA,NA,NA,NA,
194,6,coup2607,coup5708,coup3328,coupMissing,11,hash6456,hash4085,hash1838,hash4608,hash636,hash257,hash5974,NA,NA,NA,NA,NA,
195,6,coup4422,coup6845,coup2639,coupMissing,11,hash5153,hash3425,hash1228,hash3596,hash4976,hash6310,hash579,NA,NA,NA,NA,NA,
196,4,coup9897,coup8696,coup601,coupMissing,11,hash1473,hash2168,hash6860,hash6203,hash1260,NA,NA,NA,NA,NA,NA,NA,
197,7,coup2666,coupMissing,coupMissing,coupMissing,11,hash1435,hash7678,hash2267,hash7839,hash7874,hash346,hash1168,hash1041,NA,NA,NA,NA,
198,5,coup1565,coup9796,coup2772,coupMissing,11,hash5895,hash6201,hash6096,hash7696,hash7135,hash4363,NA,NA,NA,NA,NA,NA,
199,4,coup3166,coupMissing,coupMissing,coupMissing,11,hash985,hash5073,hash2787,hash6314,hash6467,NA,NA,NA,NA,NA,NA,NA,
200,5,coup5362,coup442,coupMissing,coupMissing,11,hash2255,hash2403,hash6190,hash1550,hash6099,hash5542,NA,NA,NA,NA,NA,NA,
201,6,coup9399,coupMissing,coupMissing,coupMissing,11,hash4669,hash3195,hash3375,hash1466,hash3840,hash4359,hash7913,NA,NA,NA,NA,NA,
202,5,coup7793,coupMissing,coupMissing,coupMissing,11,hash1419,hash4613,hash7091,hash1545,hash7346,hash3858,NA,NA,NA,NA,NA,NA,
203,6,coup5633,coup119,coup3595,coupMissing,11,hash204,hash3184,hash7688,hash2781,hash650,hash6899,hash1468,NA,NA,NA,NA,NA,
204,4,coup1097,coupMissing,coupMissing,coupMissing,11,hash350,hash1303,hash4290,hash61,hash1069,NA,NA,NA,NA,NA,NA,NA,
205,4,coup5608,coupMissing,coupMissing,coupMissing,11,hash5703,hash3046,hash1550,hash5144,hash1914,NA,NA,NA,NA,NA,NA,NA,
206,5,coup6487,coupMissing,coupMissing,coupMissing,11,hash486,hash2718,hash2147,hash4531,hash2144,hash1785,NA,NA,NA,NA,NA,NA,
207,5,coup650,coupMissing,coupMissing,coupMissing,11,hash6420,hash3062,hash3022,hash3290,hash2200,hash3092,NA,NA,NA,NA,NA,NA,
208,4,coup5288,coup5821,coup7708,coupMissing,11,hash5428,hash5924,hash5895,hash7227,hash2150,NA,NA,NA,NA,NA,NA,NA,
209,6,coup9893,coup6828,coup5129,coupMissing,11,hash553,hash832,hash82,hash734,hash2634,hash1668,hash6680,NA,NA,NA,NA,NA,
210,5,coup8644,coup8544,coup2581,coupMissing,11,hash5157,hash588,hash2147,hash5064,hash517,hash1151,NA,NA,NA,NA,NA,NA,
211,7,coup7838,coup7242,coup9696,coupMissing,11,hash382,hash4132,hash355,hash7652,hash7335,hash1327,hash7603,hash793,NA,NA,NA,NA,
212,4,coup5735,coup3427,coup7310,coupMissing,11,hash997,hash5645,hash2606,hash1949,hash578,NA,NA,NA,NA,NA,NA,NA,
213,5,coup8370,coupMissing,coupMissing,coupMissing,11,hash3351,hash5165,hash2223,hash1150,hash1134,hash7795,NA,NA,NA,NA,NA,NA,
214,5,coup4203,coupMissing,coupMissing,coupMissing,11,hash1040,hash7025,hash6234,hash3733,hash1241,hash582,NA,NA,NA,NA,NA,NA,
215,6,coup2669,coup8167,coup8980,coupMissing,11,hash1478,hash725,hash2846,hash395,hash6397,hash3107,hash7616,NA,NA,NA,NA,NA,
216,8,coup3020,coup6292,coup6494,coupMissing,11,hash3092,hash7909,hash1056,hash107,hash7526,hash4932,hash400,hash4095,hash1025,NA,NA,NA,
217,5,coup276,coupMissing,coupMissing,coupMissing,11,hash4183,hash7361,hash2649,hash3754,hash6857,hash409,NA,NA,NA,NA,NA,NA,
218,5,coup2972,coupMissing,coupMissing,coupMissing,11,hash4707,hash1709,hash439,hash788,hash4762,hash5473,NA,NA,NA,NA,NA,NA,
219,4,coup7817,coupMissing,coupMissing,coupMissing,11,hash468,hash470,hash5877,hash3814,hash5780,NA,NA,NA,NA,NA,NA,NA,
220,5,coup9696,coup5580,coup9143,coupMissing,11,hash7603,hash6335,hash4290,hash2411,hash382,hash2268,NA,NA,NA,NA,NA,NA,
221,5,coup5740,coupMissing,coupMissing,coupMissing,11,hash3670,hash6698,hash3961,hash2929,hash186,hash2859,NA,NA,NA,NA,NA,NA,
222,5,coup4526,coup7032,coupMissing,coupMissing,11,hash6757,hash4530,hash6914,hash235,hash3694,hash3685,NA,NA,NA,NA,NA,NA,
223,5,coup6668,coupMissing,coupMissing,coupMissing,11,hash2823,hash5252,hash750,hash5470,hash7004,hash1666,NA,NA,NA,NA,NA,NA,
224,6,coup3449,coupMissing,coupMissing,coupMissing,11,hash6764,hash3982,hash529,hash5687,hash6955,hash578,hash4413,NA,NA,NA,NA,NA,
225,6,coup2294,coup8479,coup488,coupMissing,11,hash1396,hash4531,hash2405,hash7874,hash7782,hash3544,hash7707,NA,NA,NA,NA,NA,
226,4,coup7584,coup1415,coup8783,coupMissing,11,hash603,hash6565,hash348,hash1437,hash5695,NA,NA,NA,NA,NA,NA,NA,
227,5,coup2375,coupMissing,coupMissing,coupMissing,11,hash3729,hash619,hash3521,hash7602,hash4906,hash56,NA,NA,NA,NA,NA,NA,
228,4,coup9060,coupMissing,coupMissing,coupMissing,11,hash6713,hash5349,hash1229,hash6212,hash2991,NA,NA,NA,NA,NA,NA,NA,
229,5,coup6742,coupMissing,coupMissing,coupMissing,11,hash1876,hash1616,hash5042,hash560,hash2957,hash2828,NA,NA,NA,NA,NA,NA,
230,5,coup8367,coup2434,coup3724,coupMissing,11,hash6739,hash917,hash4364,hash189,hash1122,hash5302,NA,NA,NA,NA,NA,NA,
231,5,coup5441,coup5909,coup6,coupMissing,11,hash2016,hash560,hash1354,hash3674,hash1405,hash2515,NA,NA,NA,NA,NA,NA,
232,5,coup6358,coupMissing,coupMissing,coupMissing,11,hash3269,hash1565,hash7526,hash5947,hash736,hash7973,NA,NA,NA,NA,NA,NA,
233,6,coup3371,coup300,coup5993,coupMissing,11,hash5192,hash526,hash6485,hash3529,hash7551,hash6383,hash6644,NA,NA,NA,NA,NA,
234,5,coup1810,coup809,coup5083,coupMissing,11,hash1075,hash5803,hash2565,hash3429,hash4999,hash5599,NA,NA,NA,NA,NA,NA,
235,5,coup5624,coupMissing,coupMissing,coupMissing,11,hash3629,hash2266,hash3022,hash4078,hash5943,hash7062,NA,NA,NA,NA,NA,NA,
236,5,coup9372,coup3399,coup4527,coupMissing,11,hash5747,hash6206,hash2147,hash7874,hash1151,hash1213,NA,NA,NA,NA,NA,NA,
237,8,coup1673,coupMissing,coupMissing,coupMissing,11,hash5120,hash4971,hash2671,hash7727,hash3929,hash509,hash3700,hash4312,hash6549,NA,NA,NA,
238,4,coup2229,coup8140,coup1154,coupMissing,11,hash7501,hash1653,hash6765,hash1213,hash7108,NA,NA,NA,NA,NA,NA,NA,
239,5,coup3331,coup1919,coup1157,coupMissing,11,hash1822,hash6227,hash126,hash1300,hash1379,hash1478,NA,NA,NA,NA,NA,NA,
240,7,coup7242,coup7967,coup3900,coupMissing,11,hash1327,hash790,hash5974,hash5463,hash2700,hash3323,hash382,hash248,NA,NA,NA,NA,
241,6,coup9854,coupMissing,coupMissing,coupMissing,11,hash6719,hash3880,hash5971,hash1508,hash4172,hash3557,hash4811,NA,NA,NA,NA,NA,
242,5,coup2014,coupMissing,coupMissing,coupMissing,11,hash448,hash1948,hash3933,hash4618,hash6316,hash6775,NA,NA,NA,NA,NA,NA,
243,6,coup9295,coupMissing,coupMissing,coupMissing,11,hash1558,hash2462,hash7706,hash7054,hash7733,hash5205,hash3605,NA,NA,NA,NA,NA,
244,6,coup2154,coup8216,coup7777,coupMissing,11,hash7847,hash1596,hash1981,hash7614,hash7592,hash6860,hash2119,NA,NA,NA,NA,NA,
245,4,coup8203,coupMissing,coupMissing,coupMissing,11,hash2405,hash6857,hash604,hash3609,hash4975,NA,NA,NA,NA,NA,NA,NA,
246,5,coup6328,coup6680,coup413,coupMissing,11,hash6816,hash5220,hash3195,hash5853,hash3368,hash4749,NA,NA,NA,NA,NA,NA,
247,6,coup1919,coup4626,coup8961,coupMissing,11,hash126,hash2681,hash4553,hash6857,hash1822,hash4616,hash1959,NA,NA,NA,NA,NA,
248,4,coup488,coupMissing,coupMissing,coupMissing,11,hash4531,hash486,hash2701,hash5772,hash1396,NA,NA,NA,NA,NA,NA,NA,
249,5,coup5318,coupMissing,coupMissing,coupMissing,11,hash6938,hash3796,hash3188,hash6150,hash5793,hash7431,NA,NA,NA,NA,NA,NA,
250,6,coup2113,coup2355,coup7187,coupMissing,11,hash2124,hash5196,hash7499,hash4433,hash6709,hash7368,hash7027,NA,NA,NA,NA,NA,
251,5,coup8266,coup9893,coup6288,coupMissing,11,hash6680,hash4008,hash5964,hash553,hash849,hash4380,NA,NA,NA,NA,NA,NA,
252,6,coup6445,coupMissing,coupMissing,coupMissing,11,hash4111,hash3487,hash2769,hash2303,hash5189,hash1081,hash1563,NA,NA,NA,NA,NA,
253,6,coup1145,coupMissing,coupMissing,coupMissing,11,hash162,hash1653,hash2590,hash1950,hash3606,hash2967,hash945,NA,NA,NA,NA,NA,
254,4,coup6101,coup5790,coup90,coupMissing,11,hash2098,hash419,hash700,hash1300,hash2760,NA,NA,NA,NA,NA,NA,NA,
255,6,coup4527,coup2666,coup2294,coupMissing,11,hash7874,hash5938,hash5747,hash6354,hash1435,hash2339,hash1396,NA,NA,NA,NA,NA,
256,5,coup2400,coupMissing,coupMissing,coupMissing,11,hash6092,hash3454,hash5396,hash4337,hash942,hash3595,NA,NA,NA,NA,NA,NA,
257,4,coup4817,coupMissing,coupMissing,coupMissing,11,hash2731,hash5617,hash4862,hash5189,hash4195,NA,NA,NA,NA,NA,NA,NA,
258,6,coup7449,coupMissing,coupMissing,coupMissing,11,hash4192,hash3990,hash2147,hash6482,hash243,hash2253,hash3332,NA,NA,NA,NA,NA,
259,7,coup5374,coup356,coup9205,coupMissing,11,hash6166,hash6826,hash1550,hash5412,hash5737,hash1695,hash2849,hash4365,NA,NA,NA,NA,
260,5,coup2323,coupMissing,coupMissing,coupMissing,11,hash5801,hash6332,hash711,hash4755,hash2930,hash4017,NA,NA,NA,NA,NA,NA,
261,4,coup5756,coupMissing,coupMissing,coupMissing,11,hash1725,hash6708,hash6844,hash5943,hash6940,NA,NA,NA,NA,NA,NA,NA,
262,4,coup8855,coup5124,coup1221,coupMissing,11,hash7889,hash3864,hash7559,hash5220,hash6464,NA,NA,NA,NA,NA,NA,NA,
263,4,coup9238,coup2159,coup6600,coupMissing,11,hash304,hash3742,hash5332,hash636,hash4100,NA,NA,NA,NA,NA,NA,NA,
264,5,coup3805,coup1810,coup5469,coupMissing,11,hash2565,hash1075,hash5964,hash3472,hash7795,hash7121,NA,NA,NA,NA,NA,NA,
265,8,coup5978,coupMissing,coupMissing,coupMissing,11,hash7812,hash2846,hash3858,hash39,hash3680,hash293,hash7829,hash1308,hash6898,NA,NA,NA,
266,5,coup2772,coupMissing,coupMissing,coupMissing,11,hash4363,hash6645,hash5895,hash6638,hash4439,hash2757,NA,NA,NA,NA,NA,NA,
267,5,coup5962,coupMissing,coupMissing,coupMissing,11,hash7601,hash7022,hash7696,hash661,hash7869,hash5752,NA,NA,NA,NA,NA,NA,
268,6,coup8581,coup8469,coup873,coupMissing,11,hash772,hash5652,hash1494,hash6499,hash2154,hash7085,hash4577,NA,NA,NA,NA,NA,
269,4,coup9366,coupMissing,coupMissing,coupMissing,11,hash3565,hash1228,hash3164,hash4297,hash847,NA,NA,NA,NA,NA,NA,NA,
270,5,coup2842,coupMissing,coupMissing,coupMissing,11,hash4703,hash7210,hash5781,hash2671,hash297,hash2728,NA,NA,NA,NA,NA,NA,
271,4,coup7634,coup2393,coup5735,coupMissing,11,hash1949,hash4373,hash1552,hash2983,hash997,NA,NA,NA,NA,NA,NA,NA,
272,4,coup3149,coupMissing,coupMissing,coupMissing,11,hash4734,hash4705,hash3960,hash531,hash4618,NA,NA,NA,NA,NA,NA,NA,
273,4,coup3898,coup2688,coup2824,coupMissing,11,hash6373,hash5470,hash323,hash3633,hash12,NA,NA,NA,NA,NA,NA,NA,
274,6,coup1584,coup3902,coup406,coupMissing,11,hash5916,hash2344,hash3781,hash5914,hash3435,hash3956,hash2755,NA,NA,NA,NA,NA,
275,5,coup7533,coupMissing,coupMissing,coupMissing,11,hash393,hash7703,hash5506,hash3323,hash3605,hash5790,NA,NA,NA,NA,NA,NA,
276,5,coup6164,coupMissing,coupMissing,coupMissing,11,hash2460,hash3185,hash1930,hash7167,hash6421,hash3969,NA,NA,NA,NA,NA,NA,
277,5,coup3119,coupMissing,coupMissing,coupMissing,11,hash782,hash4001,hash1845,hash3633,hash7461,hash811,NA,NA,NA,NA,NA,NA,
278,6,coup3585,coup5441,coupMissing,coupMissing,11,hash3674,hash3216,hash7725,hash2016,hash3658,hash1639,hash4410,NA,NA,NA,NA,NA,
279,6,coup7122,coup8367,coup9787,coupMissing,11,hash4364,hash7532,hash790,hash2999,hash2983,hash6347,hash6739,NA,NA,NA,NA,NA,
280,4,coup7887,coupMissing,coupMissing,coupMissing,11,hash1178,hash2552,hash7741,hash6565,hash5825,NA,NA,NA,NA,NA,NA,NA,
281,4,coup4728,coupMissing,coupMissing,coupMissing,11,hash1989,hash22,hash5922,hash641,hash1372,NA,NA,NA,NA,NA,NA,NA,
282,6,coup2684,coup9549,coupMissing,coupMissing,11,hash3974,hash2039,hash7323,hash7741,hash5470,hash4095,hash4028,NA,NA,NA,NA,NA,
283,6,coup9840,coupMissing,coupMissing,coupMissing,11,hash5893,hash2462,hash3131,hash6381,hash4403,hash712,hash3367,NA,NA,NA,NA,NA,
284,4,coup7680,coupMissing,coupMissing,coupMissing,11,hash157,hash2478,hash1192,hash5502,hash7707,NA,NA,NA,NA,NA,NA,NA,
285,4,coup8975,coupMissing,coupMissing,coupMissing,11,hash3261,hash7385,hash700,hash7448,hash478,NA,NA,NA,NA,NA,NA,NA,
286,4,coup7967,coupMissing,coupMissing,coupMissing,11,hash5974,hash5460,hash1327,hash5099,hash1980,NA,NA,NA,NA,NA,NA,NA,
287,5,coup4452,coup7944,coup6703,coupMissing,11,hash4515,hash6410,hash4793,hash2453,hash2150,hash665,NA,NA,NA,NA,NA,NA,
288,6,coup5909,coup1371,coup2823,coupMissing,11,hash1354,hash7266,hash6431,hash2016,hash6507,hash1855,hash3336,NA,NA,NA,NA,NA,
289,4,coup8783,coup3445,coup6459,coupMissing,11,hash348,hash6640,hash46,hash4712,hash603,NA,NA,NA,NA,NA,NA,NA,
290,5,coup8096,coupMissing,coupMissing,coupMissing,11,hash1672,hash3859,hash6001,hash7531,hash1028,hash4237,NA,NA,NA,NA,NA,NA,
291,6,coup2004,coupMissing,coupMissing,coupMissing,11,hash4169,hash3432,hash7219,hash917,hash7179,hash3610,hash5825,NA,NA,NA,NA,NA,
292,5,coup4602,coupMissing,coupMissing,coupMissing,11,hash4411,hash5866,hash7737,hash284,hash2340,hash7838,NA,NA,NA,NA,NA,NA,
293,5,coup3328,coup1970,coup9980,coupMissing,11,hash5974,hash189,hash5320,hash7361,hash6456,hash4754,NA,NA,NA,NA,NA,NA,
294,7,coup7777,coup7217,coup9897,coupMissing,11,hash6860,hash1606,hash3981,hash7432,hash2989,hash1699,hash1473,hash7847,NA,NA,NA,NA,
295,5,coup4330,coup6599,coup1499,coupMissing,11,hash7962,hash4337,hash5230,hash4494,hash7243,hash1630,NA,NA,NA,NA,NA,NA,
296,6,coup252,coupMissing,coupMissing,coupMissing,11,hash2229,hash2936,hash4510,hash81,hash2350,hash4859,hash5640,NA,NA,NA,NA,NA,
297,5,coup5177,coup5241,coup9483,coupMissing,11,hash3203,hash3185,hash6129,hash5446,hash783,hash6421,NA,NA,NA,NA,NA,NA,
298,5,coup2510,coupMissing,coupMissing,coupMissing,11,hash6155,hash4319,hash2653,hash6945,hash1327,hash5190,NA,NA,NA,NA,NA,NA,
299,6,coup6799,coup8640,coup2323,coupMissing,11,hash6332,hash3287,hash3964,hash235,hash6141,hash5801,hash3928,NA,NA,NA,NA,NA,
300,5,coup7268,coup8096,coupMissing,coupMissing,11,hash3859,hash155,hash2139,hash1672,hash6934,hash3687,NA,NA,NA,NA,NA,NA,
301,5,coup1749,coup7817,coupMissing,coupMissing,11,hash470,hash4665,hash6114,hash966,hash2885,hash468,NA,NA,NA,NA,NA,NA,
302,6,coup8167,coup5870,coup9002,coupMissing,11,hash395,hash6645,hash1478,hash4500,hash3464,hash7107,hash5151,NA,NA,NA,NA,NA,
303,6,coup9787,coupMissing,coupMissing,coupMissing,11,hash790,hash6448,hash1327,hash4364,hash5210,hash1383,hash258,NA,NA,NA,NA,NA,
304,5,coup7238,coup7533,coup5183,coupMissing,11,hash7703,hash3107,hash4390,hash3568,hash393,hash3414,NA,NA,NA,NA,NA,NA,
305,6,coup1415,coup7887,coup4987,coupMissing,11,hash6565,hash5986,hash2671,hash1178,hash7049,hash5663,hash603,NA,NA,NA,NA,NA,
306,4,coup603,coupMissing,coupMissing,coupMissing,11,hash1593,hash3474,hash5926,hash6653,hash6403,NA,NA,NA,NA,NA,NA,NA,
307,6,coup6533,coup138,coup8964,coupMissing,11,hash5004,hash7930,hash7215,hash1271,hash254,hash7340,hash7793,NA,NA,NA,NA,NA,
308,5,coup813,coupMissing,coupMissing,coupMissing,11,hash3616,hash7858,hash5385,hash4932,hash5832,hash4862,NA,NA,NA,NA,NA,NA,
309,6,coup4974,coup5257,coup74,coupMissing,11,hash1189,hash4912,hash7037,hash2545,hash5748,hash4383,hash7806,NA,NA,NA,NA,NA,
310,5,coup5967,coup9927,coup7671,coupMissing,11,hash4547,hash7824,hash4373,hash4259,hash5148,hash6698,NA,NA,NA,NA,NA,NA,
311,4,coup2568,coup3183,coup7210,coupMissing,11,hash705,hash1228,hash5330,hash1867,hash4048,NA,NA,NA,NA,NA,NA,NA,
312,7,coup300,coupMissing,coupMissing,coupMissing,11,hash526,hash5192,hash7839,hash5793,hash3207,hash3457,hash2091,hash87,NA,NA,NA,NA,
313,6,coup776,coup990,coup3864,coupMissing,11,hash2446,hash1032,hash2517,hash6607,hash956,hash3305,hash5463,NA,NA,NA,NA,NA,
314,5,coup9415,coup7743,coup5236,coupMissing,11,hash4953,hash5369,hash2083,hash7435,hash6216,hash3091,NA,NA,NA,NA,NA,NA,
315,5,coup1872,coupMissing,coupMissing,coupMissing,11,hash5779,hash2926,hash6031,hash6417,hash4900,hash398,NA,NA,NA,NA,NA,NA,
316,5,coup9270,coupMissing,coupMissing,coupMissing,11,hash5664,hash1699,hash5320,hash1114,hash6981,hash7787,NA,NA,NA,NA,NA,NA,
317,4,coup7032,coupMissing,coupMissing,coupMissing,11,hash3685,hash4614,hash6757,hash1998,hash2862,NA,NA,NA,NA,NA,NA,NA,
318,4,coup5156,coupMissing,coupMissing,coupMissing,11,hash5133,hash4374,hash6477,hash6307,hash3246,NA,NA,NA,NA,NA,NA,NA,
319,5,coup3224,coupMissing,coupMissing,coupMissing,11,hash6201,hash5895,hash338,hash3949,hash6640,hash1833,NA,NA,NA,NA,NA,NA,
320,4,coup2348,coup2554,coup3678,coupMissing,11,hash7949,hash5215,hash5617,hash2119,hash7448,NA,NA,NA,NA,NA,NA,NA,
321,3,coup1466,coup9399,coup7502,coupMissing,11,hash4359,hash6129,hash3627,hash4669,NA,NA,NA,NA,NA,NA,NA,NA,
322,4,coup5257,coup86,coup9080,coupMissing,11,hash2545,hash466,hash4418,hash529,hash1189,NA,NA,NA,NA,NA,NA,NA,
323,6,coup1660,coupMissing,coupMissing,coupMissing,11,hash7665,hash2618,hash6460,hash3211,hash15,hash104,hash6684,NA,NA,NA,NA,NA,
324,7,coup4093,coupMissing,coupMissing,coupMissing,11,hash6036,hash2033,hash4481,hash5859,hash1675,hash4673,hash7068,hash4754,NA,NA,NA,NA,
325,7,coup5122,coupMissing,coupMissing,coupMissing,11,hash880,hash7969,hash831,hash2492,hash5200,hash5879,hash3371,hash7275,NA,NA,NA,NA,
326,6,coup7833,coupMissing,coupMissing,coupMissing,11,hash1718,hash1750,hash2506,hash2052,hash6674,hash3104,hash4565,NA,NA,NA,NA,NA,
327,6,coup3136,coup7746,coup9854,coupMissing,11,hash3880,hash6623,hash2780,hash6719,hash3627,hash1637,hash6547,NA,NA,NA,NA,NA,
328,5,coup7310,coupMissing,coupMissing,coupMissing,11,hash5645,hash200,hash997,hash7769,hash5345,hash5270,NA,NA,NA,NA,NA,NA,
329,6,coup3312,coup9357,coup252,coupMissing,11,hash2936,hash6704,hash5922,hash2229,hash3029,hash4333,hash483,NA,NA,NA,NA,NA,
330,5,coup2573,coup5318,coup6322,coupMissing,11,hash3188,hash3263,hash235,hash3946,hash6938,hash1496,NA,NA,NA,NA,NA,NA,
331,5,coup1743,coupMissing,coupMissing,coupMissing,11,hash964,hash3004,hash3804,hash2206,hash7987,hash6814,NA,NA,NA,NA,NA,NA,
332,5,coup8964,coupMissing,coupMissing,coupMissing,11,hash254,hash6431,hash7821,hash2588,hash344,hash5004,NA,NA,NA,NA,NA,NA,
333,4,coup5931,coupMissing,coupMissing,coupMissing,11,hash4487,hash7343,hash3885,hash6134,hash598,NA,NA,NA,NA,NA,NA,NA,
334,6,coup406,coupMissing,coupMissing,coupMissing,11,hash3435,hash6334,hash7226,hash4321,hash5916,hash6720,hash7810,NA,NA,NA,NA,NA,
335,4,coup2432,coup1872,coup3907,coupMissing,11,hash398,hash831,hash5779,hash2323,hash3019,NA,NA,NA,NA,NA,NA,NA,
336,6,coup2863,coupMissing,coupMissing,coupMissing,11,hash1873,hash465,hash4056,hash7207,hash2781,hash3930,hash7345,NA,NA,NA,NA,NA,
337,5,coup8894,coup330,coupMissing,coupMissing,11,hash2335,hash1110,hash4433,hash6945,hash263,hash2783,NA,NA,NA,NA,NA,NA,
338,4,coup5123,coup1827,coup7750,coupMissing,11,hash3225,hash7696,hash3491,hash5121,hash7177,NA,NA,NA,NA,NA,NA,NA,
339,5,coup7549,coupMissing,coupMissing,coupMissing,11,hash4876,hash2595,hash477,hash5124,hash5740,hash3219,NA,NA,NA,NA,NA,NA,
340,4,coup2754,coupMissing,coupMissing,coupMissing,11,hash6618,hash2495,hash2524,hash2770,hash6464,NA,NA,NA,NA,NA,NA,NA,
341,5,coup5083,coupMissing,coupMissing,coupMissing,11,hash4999,hash1075,hash2268,hash6054,hash750,hash7220,NA,NA,NA,NA,NA,NA,
342,6,coup3575,coupMissing,coupMissing,coupMissing,11,hash3919,hash6061,hash7634,hash1676,hash4500,hash7805,hash385,NA,NA,NA,NA,NA,
343,4,coup2158,coup1743,coupMissing,coupMissing,11,hash3004,hash2274,hash964,hash2290,hash3048,NA,NA,NA,NA,NA,NA,NA,
344,6,coup5887,coup3793,coup6094,coupMissing,11,hash4890,hash6099,hash6462,hash2119,hash1948,hash1308,hash5189,NA,NA,NA,NA,NA,
345,4,coup2823,coup1653,coup8117,coupMissing,11,hash1855,hash3248,hash5320,hash1354,hash582,NA,NA,NA,NA,NA,NA,NA,
346,6,coup1154,coupMissing,coupMissing,coupMissing,11,hash7108,hash4964,hash3210,hash2856,hash7501,hash2837,hash287,NA,NA,NA,NA,NA,
347,4,coup4597,coupMissing,coupMissing,coupMissing,11,hash2118,hash1763,hash3568,hash2834,hash1515,NA,NA,NA,NA,NA,NA,NA,
348,5,coup5983,coupMissing,coupMissing,coupMissing,11,hash798,hash6536,hash3460,hash5470,hash6095,hash7209,NA,NA,NA,NA,NA,NA,
349,6,coup6292,coup2380,coup6358,coupMissing,11,hash7526,hash3092,hash2866,hash1617,hash5880,hash4531,hash3269,NA,NA,NA,NA,NA,
350,6,coup5234,coupMissing,coupMissing,coupMissing,11,hash1366,hash51,hash5231,hash4993,hash4666,hash5052,hash4877,NA,NA,NA,NA,NA,
351,5,coup5427,coupMissing,coupMissing,coupMissing,11,hash3799,hash3755,hash7127,hash7535,hash4881,hash582,NA,NA,NA,NA,NA,NA,
352,5,coup345,coupMissing,coupMissing,coupMissing,11,hash4725,hash3790,hash3294,hash6302,hash942,hash6632,NA,NA,NA,NA,NA,NA,
353,6,coup8088,coup3312,coup4728,coupMissing,11,hash5922,hash2936,hash3262,hash2472,hash7628,hash1989,hash2150,NA,NA,NA,NA,NA,
354,4,coup8776,coup3545,coup2158,coupMissing,11,hash3048,hash2703,hash7575,hash3004,hash1270,NA,NA,NA,NA,NA,NA,NA,
355,6,coup2824,coup3119,coupMissing,coupMissing,11,hash3633,hash7661,hash7476,hash782,hash6373,hash1785,hash1534,NA,NA,NA,NA,NA,
356,5,coup974,coup3172,coup1627,coupMissing,11,hash853,hash285,hash7234,hash6307,hash1364,hash1153,NA,NA,NA,NA,NA,NA,
357,5,coup442,coupMissing,coupMissing,coupMissing,11,hash6190,hash3419,hash3249,hash6390,hash2255,hash4986,NA,NA,NA,NA,NA,NA,
358,5,coup6973,coup3738,coup7833,coupMissing,11,hash2506,hash4015,hash3539,hash7488,hash6438,hash1718,NA,NA,NA,NA,NA,NA,
359,5,coup9278,coupMissing,coupMissing,coupMissing,11,hash6923,hash4964,hash5131,hash2754,hash6322,hash2449,NA,NA,NA,NA,NA,NA,
360,4,coup8914,coupMissing,coupMissing,coupMissing,11,hash5378,hash6335,hash3139,hash238,hash23,NA,NA,NA,NA,NA,NA,NA,
361,6,coup1471,coupMissing,coupMissing,coupMissing,11,hash5845,hash2869,hash381,hash4528,hash7579,hash932,hash4951,NA,NA,NA,NA,NA,
362,7,coup4226,coup4068,coup3166,coupMissing,11,hash2787,hash985,hash5682,hash4072,hash491,hash1437,hash2894,hash5219,NA,NA,NA,NA,
363,4,coup2107,coupMissing,coupMissing,coupMissing,11,hash7776,hash5216,hash6311,hash4086,hash3911,NA,NA,NA,NA,NA,NA,NA,
364,5,coup1829,coupMissing,coupMissing,coupMissing,11,hash24,hash1864,hash6140,hash6698,hash6643,hash7810,NA,NA,NA,NA,NA,NA,
365,5,coup3076,coup1584,coup1901,coupMissing,11,hash5914,hash2383,hash3074,hash4938,hash3996,hash5916,NA,NA,NA,NA,NA,NA,
366,4,coup9483,coupMissing,coupMissing,coupMissing,11,hash5446,hash1473,hash15,hash2303,hash3203,NA,NA,NA,NA,NA,NA,NA,
